Messstelle:                ;Wr.Neustadt-WW.West, Bl 4
HZB-Nummer:                ;313874
HD-Nummer:                 ;
DBMS-Nummer:               ;3002554
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.08.1985
 Geländehöhe:              ;280,61
 Messpunkthöhe:            ;281,46
 Sohllage:                 ;251,76
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 12 13                 ;47 50 00
  01.01.2009               ;16 12 13                 ;47 50 01
  13.07.1970               ;16 12 14                 ;47 50 02
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.11.1970 07:01:00   ;   261,96 ;     
01.01.1971 00:00:05   ;   261,83 ;     
13.11.1972 07:01:00   ;   262,66 ;     
01.01.1973 07:01:00   ;   262,24 ;     
07.10.1974 07:01:00   ;   260,63 ;     
20.10.1975 07:01:00   ;   261,85 ;     
02.02.1976 07:01:00   ;   261,64 ;     
22.08.1977 07:01:00   ;   261,39 ;     
01.01.1978 00:00:05   ;   260,35 ;     
15.10.1979 07:01:00   ;   258,64 ;     
22.09.1980 07:01:00   ;   259,34 ;     
05.01.1981 07:01:00   ;   259,06 ;     
13.12.1982 07:01:00   ;   261,80 ;     
01.01.1983 00:00:05   ;   261,76 ;     
01.01.1984 00:00:05   ;   258,95 ;     
09.12.1985 07:01:00   ;   258,78 ;     
15.09.1986 07:01:00   ;   260,60 ;     
31.08.1987 07:01:00   ;   261,88 ;     
01.01.1988 00:00:05   ;   260,88 ;     
27.11.1989 07:01:00   ;   262,16 ;     
01.01.1990 00:00:05   ;   261,87 ;     
31.12.1991 23:59:55   ;   261,03 ;     
27.07.1992 07:01:00   ;   261,99 ;     
02.08.1993 07:01:00   ;   261,59 ;     
10.01.1994 07:01:00   ;   261,41 ;     
09.10.1995 07:01:00   ;   260,74 ;     
23.12.1996 07:01:00   ;   263,14 ;     
01.01.1997 00:00:05   ;   263,13 ;     
01.01.1998 00:00:05   ;   262,38 ;     
06.11.1999 07:01:00   ;   262,30 ;     
01.01.2000 00:00:05   ;   261,96 ;     
01.01.2001 00:00:05   ;   259,79 ;     
31.12.2002 23:59:55   ;   261,86 ;     
08.03.2003 07:01:00   ;   262,53 ;     
18.09.2004 07:01:00   ;   260,97 ;     
12.11.2005 07:01:00   ;   261,22 ;     
04.11.2006 07:01:00   ;   262,09 ;     
01.01.2007 00:00:05   ;   261,80 ;     
18.10.2008 07:01:00   ;   262,42 ;     
03.10.2009 07:01:00   ;   263,00 ;     
01.01.2010 00:00:05   ;   262,59 ;     
01.01.2011 00:00:05   ;   261,14 ;     
17.11.2012 07:01:00   ;   259,66 ;     
21.09.2013 07:01:00   ;   261,83 ;     
31.12.2014 23:59:55   ;   262,22 ;     
24.01.2015 07:01:00   ;   262,47 ;     
31.12.2016 07:01:00   ;   260,76 ;     
01.01.2017 00:00:05   ;   260,76 ;     
22.09.2018 07:01:00   ;   260,07 ;     
17.08.2019 07:01:00   ;   260,32 ;     
01.01.2020 00:00:05   ;   258,84 ;     
30.01.2021 07:01:00   ;   258,39 ;     
