Messstelle:                ;Klagenfurt, Bl 206
HZB-Nummer:                ;318105
HD-Nummer:                 ;
DBMS-Nummer:               ;2002093
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.11.1990
 Geländehöhe:              ;440,25
 Messpunkthöhe:            ;441,03
 Sohllage:                 ;431,50
 T-Messtiefe u.GOK:        ;9,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  14.11.1990               ;14 20 10                 ;46 37 47
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
06.06.1991 07:01:00   ;   434,44 ;     
31.12.1992 23:59:55   ;   433,92 ;     
02.01.1993 07:01:00   ;   433,94 ;     
29.04.1994 07:01:00   ;   434,24 ;     
28.04.1995 07:01:00   ;   434,04 ;     
30.11.1996 07:01:00   ;   434,81 ;     
01.01.1997 00:00:05   ;   434,57 ;     
20.11.1998 07:30:00   ;   434,21 ;     
08.10.1999 07:30:00   ;   433,97 ;     
15.12.2000 07:30:00   ;   434,89 ;     
19.01.2001 07:30:00   ;   435,01 ;     
20.12.2002 07:30:00   ;   433,73 ;     
01.01.2003 00:00:05   ;   433,73 ;     
16.07.2004 07:30:00   ;   434,66 ;     
14.10.2005 07:30:00   ;   434,57 ;     
02.06.2006 07:30:00   ;   434,35 ;     
12.10.2007 07:30:00   ;   433,37 ;     
31.12.2008 23:59:55   ;   433,53 ;     
25.09.2009 07:30:00   ;   434,35 ;     
31.12.2010 07:30:00   ;   434,17 ;     
14.01.2011 07:30:00   ;   434,17 ;     
30.11.2012 07:30:00   ;   435,03 ;     
12.04.2013 07:30:00   ;   435,16 ;     
28.02.2014 07:30:00   ;   435,76 ;     
01.01.2015 00:00:05   ;   434,61 ;     
09.09.2016 07:30:00   ;   434,41 ;     
31.12.2017 23:59:55   ;   434,58 ;     
12.01.2018 07:30:00   ;   434,61 ;     
31.12.2019 23:59:55   ;   434,23 ;     
30.10.2020 16:48:00   ;   434,65 ;     
19.02.2021 17:09:00   ;   434,72 ;     
