Messstelle:                ;Rapperswinkel, Bl 11.6
HZB-Nummer:                ;375410
HD-Nummer:                 ;W11.6
DBMS-Nummer:               ;4002738
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;11.04.1980
 Geländehöhe:              ;268,85
 Messpunkthöhe:            ;269,93
 Sohllage:                 ;263,34
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 15 37                 ;48 13 02
  01.01.2003               ;14 15 40                 ;48 13 04
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1985 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
10.08.1985 07:01:00   ;   267,40 ;     
18.01.1986 07:01:00   ;   267,20 ;     
23.05.1987 07:01:00   ;   267,01 ;     
27.03.1988 07:01:00   ;   267,19 ;     
15.01.1989 07:01:00   ;   266,58 ;     
17.02.1990 07:01:00   ;   266,66 ;     
06.08.1991 07:01:00   ;   267,47 ;     
10.12.1992 07:01:00   ;   266,79 ;     
22.12.1993 07:01:00   ;   266,59 ;     
15.04.1994 07:01:00   ;   267,31 ;     
05.04.1995 07:01:00   ;   266,63 ;     
17.05.1996 07:01:00   ;   267,33 ;     
31.07.1997 07:01:00   ;   266,88 ;     
19.03.1998 07:01:00   ;   266,73 ;     
27.02.1999 07:01:00   ;   266,80 ;     
30.03.2000 07:01:00   ;   266,59 ;     
15.02.2001 07:01:00   ;   266,62 ;     
16.08.2002 07:01:00   ;   267,39 ;     
03.01.2003 07:01:00   ;   266,99 ;     
27.03.2004 07:01:00   ;   266,58 ;     
17.07.2005 07:01:00   ;   266,71 ;     
01.04.2006 07:01:00   ;   266,97 ;     
14.11.2007 07:01:00   ;   266,69 ;     
19.03.2008 07:01:00   ;   266,59 ;     
01.07.2009 07:01:00   ;   267,20 ;     
07.06.2010 07:01:00   ;   266,85 ;     
19.01.2011 07:01:00   ;   266,36 ;     
26.01.2012 07:01:00   ;   266,67 ;     
05.06.2013 07:01:00   ;   267,48 ;     
31.10.2014 07:01:00   ;   266,68 ;     
13.01.2015 07:01:00   ;   266,66 ;     
01.06.2016 07:01:00   ;   266,78 ;     
10.05.2017 07:01:00   ;   266,52 ;     
23.01.2018 07:01:00   ;   266,58 ;     
16.01.2019 07:01:00   ;   266,61 ;     
11.02.2020 07:01:00   ;   266,52 ;     
10.08.2021 07:01:00   ;   266,71 ;     
