Messstelle:                ;Leutasch-Arn, Bl 3
HZB-Nummer:                ;330241
HD-Nummer:                 ;
DBMS-Nummer:               ;7002003
Fremdnummer:               ;GW70326001
PorenGW-Gebiet:            ;014 Leutascher Becken
Grundwasserkörper:         ;Gruppe Nördliche-Kalkalpen [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.08.2018
 Geländehöhe:              ;1091,39
 Messpunkthöhe:            ;1092,38
 Sohllage:                 ;1071,20
 T-Messtiefe u.GOK:        ;19,05
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1984               ;11 10 20                 ;47 23 01
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
22.05.1984 07:01:00   ;  1086,86 ;     
11.08.1985 07:01:00   ;  1088,55 ;     
09.06.1986 07:01:00   ;  1086,40 ;     
25.05.1987 07:01:00   ;  1086,04 ;     
10.05.1988 07:01:00   ;  1087,64 ;     
17.07.1989 07:01:00   ;  1084,63 ;     
16.07.1990 07:01:00   ;  1084,06 ;     
07.08.1991 07:01:00   ;  1085,14 ;     
18.05.1992 07:01:00   ;  1087,65 ;     
31.07.1993 07:01:00   ;  1086,49 ;     
14.06.1994 07:01:00   ;  1081,87 ;     
08.06.1995 07:01:00   ;  1089,55 ;     
20.09.1996 07:01:00   ;  1082,73 ;     
21.07.1997 12:00:00   ;  1086,78 ;     
15.05.1998 12:00:00   ;  1081,02 ;     
01.06.1999 12:00:00   ;  1090,82 ;     
29.04.2000 08:00:00   ;  1090,89 ;     
20.06.2001 14:00:00   ;  1089,34 ;     
13.08.2002 23:00:00   ;  1088,89 ;     
05.05.2003 20:00:00   ;  1084,54 ;     
08.06.2004 18:00:00   ;  1084,79 ;     
24.08.2005 12:00:00   ;  1091,09 ;     
07.05.2006 10:00:00   ;  1088,88 ;     
13.09.2007 21:00:00   ;  1087,97 ;     
12.05.2008 11:00:00   ;  1089,32 ;     
15.05.2009 04:00:00   ;  1089,11 ;     
02.09.2010 03:00:00   ;  1089,24 ;     
21.10.2011 23:00:00   ;  1084,46 ;     
01.05.2012 22:00:00   ;  1089,97 ;     
04.06.2013 00:00:00   ;  1089,27 ;     
03.09.2014 11:00:00   ;  1088,19 ;     
25.05.2015 04:00:00   ;  1087,86 ;     
15.08.2016 03:00:00   ;  1083,29 ;     
14.08.2017 19:00:00   ;  1083,01 ;     
29.04.2018 22:00:00   ;  1085,93 ;     
07.06.2019 16:00:00   ;  1088,30 ;     
12.08.2020 19:00:00   ;  1082,56 ;     
09.08.2021 23:00:00   ;  1088,26 ;     
