Messstelle:                ;Engelhartstetten, Bl
HZB-Nummer:                ;304972
HD-Nummer:                 ;
DBMS-Nummer:               ;3002453
PorenGW-Gebiet:            ;224 Marchfeld
Grundwasserkörper:         ;Marchfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;11.05.2011
 Geländehöhe:              ;143,40
 Messpunkthöhe:            ;144,95
 Sohllage:                 ;133,33
 T-Messtiefe u.GOK:        ;6,45
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 55 07                 ;48 11 45
  17.07.1939               ;16 55 08                 ;48 11 43
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
11.12.1939 07:01:00   ;   140,50 ;     
10.06.1940 07:01:00   ;   140,90 ;     
17.03.1941 07:01:00   ;   141,06 ;     
19.01.1942 07:01:00   ;   140,32 ;     
26.07.1943 07:01:00   ;   140,00 ;     
17.04.1944 07:01:00   ;   140,47 ;     
05.12.1949 07:01:00   ;   140,25 ;     
13.11.1950 07:01:00   ;   140,12 ;     
14.05.1951 07:01:00   ;   140,14 ;     
03.03.1952 07:01:00   ;   140,32 ;     
20.07.1953 07:01:00   ;   139,77 ;     
20.07.1954 07:01:00   ;   140,63 ;     
15.08.1955 07:01:00   ;   140,15 ;     
12.03.1956 07:01:00   ;   140,05 ;     
29.07.1957 07:01:00   ;   140,01 ;     
27.10.1958 07:01:00   ;   140,08 ;     
27.07.1959 07:01:00   ;   140,23 ;     
18.01.1960 07:01:00   ;   139,97 ;     
13.02.1961 07:01:00   ;   139,84 ;     
08.01.1962 07:01:00   ;   139,74 ;     
25.03.1963 07:01:00   ;   139,96 ;     
23.11.1964 07:01:00   ;   139,62 ;     
24.05.1965 07:01:00   ;   141,57 ;     
22.08.1966 07:01:00   ;   140,51 ;     
01.01.1967 00:00:05   ;   140,17 ;     
29.01.1968 07:01:00   ;   139,95 ;     
03.03.1969 07:01:00   ;   140,09 ;     
23.03.1970 07:01:00   ;   140,27 ;     
01.02.1971 07:01:00   ;   139,70 ;     
07.08.1972 07:01:00   ;   139,83 ;     
23.04.1973 07:01:00   ;   139,95 ;     
31.12.1974 23:59:55   ;   139,80 ;     
14.07.1975 07:01:00   ;   140,12 ;     
19.01.1976 07:01:00   ;   139,77 ;     
14.02.1977 07:01:00   ;   140,00 ;     
03.04.1978 07:01:00   ;   139,48 ;     
31.12.1979 07:01:00   ;   139,74 ;     
01.01.1980 00:00:05   ;   139,74 ;     
31.12.1981 23:59:55   ;   139,70 ;     
11.01.1982 07:01:00   ;   139,94 ;     
14.03.1983 07:01:00   ;   139,70 ;     
16.04.1984 07:01:00   ;   139,39 ;     
02.09.1985 07:01:00   ;   139,75 ;     
27.01.1986 07:01:00   ;   139,74 ;     
09.03.1987 07:01:00   ;   139,74 ;     
04.04.1988 07:01:00   ;   140,28 ;     
01.01.1989 00:00:05   ;   139,48 ;     
23.04.1990 07:01:00   ;   139,43 ;     
27.05.1991 07:01:00   ;   139,41 ;     
04.05.1992 07:01:00   ;   139,32 ;     
31.12.1993 23:59:55   ;   139,53 ;     
10.01.1994 07:01:00   ;   139,69 ;     
31.12.1995 23:59:55   ;   139,87 ;     
08.04.1996 07:01:00   ;   140,15 ;     
28.07.1997 07:01:00   ;   139,83 ;     
01.01.1998 00:00:05   ;   139,75 ;     
01.03.1999 07:01:00   ;   139,77 ;     
03.04.2000 07:01:00   ;   139,82 ;     
23.04.2001 07:01:00   ;   139,63 ;     
19.08.2002 07:01:00   ;   139,81 ;     
03.02.2003 07:01:00   ;   139,88 ;     
29.03.2004 07:01:00   ;   139,79 ;     
21.03.2005 07:01:00   ;   139,60 ;     
10.04.2006 07:01:00   ;   139,85 ;     
29.10.2007 07:01:00   ;   139,75 ;     
29.12.2008 07:01:00   ;   139,68 ;     
10.03.2009 07:01:00   ;   140,00 ;     
04.10.2010 07:01:00   ;   139,84 ;     
24.01.2011 07:01:00   ;   139,79 ;     
23.01.2012 06:00:00   ;   139,52 ;     
12.06.2013 12:00:00   ;   140,06 ;     
17.09.2014 05:00:00   ;   139,95 ;     
02.03.2015 13:00:00   ;   139,78 ;     
25.02.2016 10:00:00   ;   139,67 ;     
11.12.2017 01:00:00   ;   139,62 ;     
26.12.2018 15:00:00   ;   139,61 ;     
01.06.2019 15:00:00   ;   139,76 ;     
18.10.2020 13:00:00   ;   139,87 ;     
12.02.2021 14:00:00   ;   139,73 ;     
