Messstelle:                ;Neubau, Bl 17.7
HZB-Nummer:                ;375915
HD-Nummer:                 ;W17.7
DBMS-Nummer:               ;4002935
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;282,32
 Messpunkthöhe:            ;283,05
 Sohllage:                 ;271,00
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 11 16                 ;48 12 05
  01.01.2003               ;14 11 21                 ;48 12 06
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.10.1993 07:01:00   ;   278,90 ;     
28.04.1994 07:01:00   ;   279,25 ;     
04.10.1995 07:01:00   ;   278,91 ;     
17.05.1996 07:01:00   ;   279,19 ;     
16.10.1997 07:01:00   ;   278,97 ;     
18.11.1998 07:01:00   ;   278,98 ;     
04.06.1999 07:01:00   ;   279,10 ;     
05.04.2000 07:01:00   ;   279,02 ;     
28.04.2001 07:01:00   ;   278,95 ;     
16.11.2002 07:01:00   ;   279,15 ;     
14.02.2003 07:01:00   ;   279,02 ;     
14.04.2004 07:01:00   ;   278,68 ;     
23.05.2005 07:01:00   ;   278,87 ;     
29.04.2006 07:01:00   ;   279,24 ;     
21.11.2007 07:01:00   ;   278,79 ;     
16.04.2008 07:01:00   ;   278,73 ;     
29.07.2009 07:01:00   ;   279,24 ;     
28.09.2011 07:01:00   ;   278,70 ;     
27.01.2012 07:01:00   ;   278,89 ;     
26.06.2013 07:01:00   ;   279,02 ;     
31.10.2014 07:01:00   ;   278,81 ;     
24.06.2015 07:01:00   ;   278,82 ;     
08.06.2016 07:01:00   ;   278,87 ;     
17.05.2017 07:01:00   ;   278,91 ;     
30.01.2018 07:01:00   ;   279,01 ;     
12.02.2019 07:01:00   ;   278,72 ;     
10.11.2020 07:01:00   ;   278,78 ;     
17.08.2021 07:01:00   ;   278,89 ;     
