Messstelle:                ;Obereck, TBl 5.1
HZB-Nummer:                ;344135
HD-Nummer:                 ;HD4003154
DBMS-Nummer:               ;4003154
PorenGW-Gebiet:            ;950 Tiefengrundwässer in alpinen Tallandschaften
Grundwasserkörper:         ;Gruppe Kobernaußerwald [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.10.2012
 Geländehöhe:              ;513,46
 Messpunkthöhe:            ;514,36
 Sohllage:                 ;458,07
 T-Messtiefe u.GOK:        ;9,10
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  19.02.2021               ;13 16 58                 ;48 08 13
  01.01.2009               ;13 16 57                 ;48 08 13
  01.01.1994               ;13 16 57                 ;48 08 10
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.07.1994 22:42:40   ;   510,65 ;     
25.12.1995 07:26:00   ;   510,66 ;     
18.11.1996 13:07:35   ;   510,99 ;     
19.12.1997 10:54:40   ;   511,27 ;     
19.01.1998 04:12:45   ;   511,28 ;     
21.05.1999 09:21:50   ;   511,28 ;     
12.04.2000 05:37:10   ;   511,04 ;     
24.09.2001 06:43:40   ;   510,89 ;     
27.12.2002 22:30:15   ;   511,31 ;     
02.04.2003 03:48:25   ;   511,63 ;     
13.01.2004 23:00:00   ;   511,11 ;     
25.11.2005 09:00:00   ;   510,84 ;     
14.09.2006 18:00:00   ;   511,26 ;     
23.01.2007 21:00:00   ;   511,21 ;     
21.03.2008 16:00:00   ;   510,79 ;     
24.12.2009 23:00:00   ;   510,99 ;     
18.12.2010 12:00:00   ;   511,05 ;     
26.01.2011 03:00:00   ;   511,09 ;     
13.05.2012 14:00:00   ;   510,80 ;     
04.11.2013 14:00:00   ;   511,51 ;     
04.01.2014 14:00:00   ;   511,44 ;     
29.01.2015 23:00:00   ;   511,11 ;     
09.02.2016 16:00:00   ;   510,72 ;     
23.02.2017 13:00:00   ;   510,61 ;     
31.01.2018 14:00:00   ;   510,62 ;     
04.03.2019 11:00:00   ;   510,25 ;     
04.02.2020 04:00:00   ;   510,00 ;     
09.09.2021 02:00:00   ;   509,98 ;     
