Messstelle:                ;Mitterberg, Bl 54.11
HZB-Nummer:                ;374983
HD-Nummer:                 ;V54.11
DBMS-Nummer:               ;4003032
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.01.1993
 Geländehöhe:              ;394,02
 Messpunkthöhe:            ;394,62
 Sohllage:                 ;343,01
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 49 59                 ;48 02 48
  01.01.2003               ;13 50 03                 ;48 02 52
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
02.08.1993 07:01:00   ;   359,24 ;     
24.05.1994 07:01:00   ;   359,01 ;     
04.09.1995 07:01:00   ;   359,29 ;     
16.09.1996 07:01:00   ;   359,50 ;     
21.07.1997 07:01:00   ;   359,98 ;     
21.09.1998 07:01:00   ;   359,05 ;     
17.05.1999 07:01:00   ;   359,15 ;     
03.05.2000 07:01:00   ;   359,14 ;     
28.03.2001 07:01:00   ;   358,93 ;     
14.08.2002 07:01:00   ;   360,55 ;     
17.09.2003 07:01:00   ;   358,93 ;     
26.09.2004 07:01:00   ;   359,27 ;     
17.07.2005 07:01:00   ;   359,50 ;     
12.08.2006 07:01:00   ;   359,51 ;     
14.09.2007 07:01:00   ;   360,22 ;     
25.07.2008 07:01:00   ;   359,14 ;     
25.06.2009 07:01:00   ;   360,14 ;     
02.06.2010 12:00:00   ;   359,71 ;     
15.10.2011 12:00:00   ;   359,32 ;     
05.06.2012 12:00:00   ;   359,25 ;     
04.06.2013 12:00:00   ;   360,55 ;     
20.05.2014 12:00:00   ;   359,38 ;     
26.05.2015 12:00:00   ;   359,01 ;     
19.07.2016 12:00:00   ;   359,19 ;     
05.09.2017 12:00:00   ;   359,12 ;     
24.04.2018 12:00:00   ;   358,82 ;     
21.05.2019 12:00:00   ;   359,12 ;     
04.08.2020 12:00:00   ;   359,03 ;     
07.09.2021 12:00:00   ;   359,36 ;     
