Messstelle:                ;Wilhering, Br 2145.022
HZB-Nummer:                ;374710
HD-Nummer:                 ;2145.022
DBMS-Nummer:               ;4003070
Fremdnummer:               ;EO 191
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.07.2014
 Geländehöhe:              ;262,32
 Messpunkthöhe:            ;262,56
 Sohllage:                 ;254,30
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 09 42                 ;48 18 57
  01.01.2003               ;14 09 47                 ;48 19 01
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1974 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.07.1975 07:01:00   ;   258,29 ;     
25.01.1976 07:01:00   ;   258,16 ;     
28.02.1977 07:01:00   ;   258,09 ;     
03.04.1978 07:01:00   ;   257,33 ;     
09.04.1979 07:01:00   ;   258,30 ;     
31.12.1980 23:59:55   ;   258,04 ;     
14.12.1981 07:01:00   ;   258,43 ;     
11.01.1982 07:01:00   ;   258,15 ;     
07.02.1983 07:01:00   ;   257,98 ;     
13.02.1984 07:01:00   ;   258,19 ;     
12.08.1985 07:01:00   ;   258,30 ;     
27.01.1986 07:01:00   ;   258,74 ;     
25.05.1987 07:01:00   ;   258,30 ;     
28.03.1988 07:01:00   ;   258,94 ;     
24.04.1989 07:01:00   ;   257,64 ;     
05.03.1990 07:01:00   ;   257,89 ;     
05.08.1991 07:01:00   ;   258,50 ;     
30.03.1992 07:01:00   ;   258,04 ;     
27.12.1993 07:01:00   ;   257,97 ;     
18.04.1994 07:01:00   ;   258,44 ;     
30.01.1995 07:01:00   ;   258,08 ;     
20.05.1996 07:01:00   ;   258,53 ;     
24.03.1997 07:01:00   ;   257,97 ;     
02.11.1998 07:01:00   ;   257,86 ;     
01.03.1999 07:01:00   ;   258,06 ;     
08.04.2000 07:01:00   ;   258,06 ;     
30.03.2001 07:01:00   ;   258,13 ;     
16.08.2002 07:01:00   ;   258,91 ;     
10.01.2003 07:01:00   ;   258,13 ;     
16.01.2004 07:01:00   ;   257,78 ;     
25.03.2005 07:01:00   ;   258,05 ;     
31.03.2006 07:01:00   ;   258,46 ;     
08.03.2007 07:01:00   ;   257,59 ;     
28.03.2008 07:01:00   ;   257,42 ;     
26.06.2009 07:01:00   ;   258,47 ;     
27.07.2010 07:01:00   ;   257,85 ;     
14.10.2011 07:01:00   ;   257,21 ;     
28.01.2012 07:01:00   ;   258,02 ;     
07.06.2013 07:01:00   ;   258,57 ;     
25.10.2014 13:00:00   ;   257,40 ;     
27.05.2015 08:00:00   ;   257,77 ;     
08.06.2016 03:00:00   ;   257,96 ;     
11.05.2017 20:00:00   ;   258,04 ;     
24.01.2018 20:00:00   ;   258,01 ;     
16.01.2019 05:00:00   ;   257,89 ;     
16.02.2020 11:00:00   ;   257,76 ;     
08.08.2021 14:00:00   ;   257,91 ;     
