Messstelle:                ;Muckendorf, Bl 1956.004
HZB-Nummer:                ;327015
HD-Nummer:                 ;
DBMS-Nummer:               ;3002742
PorenGW-Gebiet:            ;205 Südliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2000
 Geländehöhe:              ;174,66
 Messpunkthöhe:            ;175,76
 Sohllage:                 ;167,46
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 09 30                 ;48 19 08
  01.01.1980               ;16 09 29                 ;48 19 10
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
22.05.1980 07:01:00   ;   171,09 ;     
01.01.1981 00:00:05   ;   170,14 ;     
18.02.1982 07:01:00   ;   170,17 ;     
16.06.1983 07:01:00   ;   169,48 ;     
03.11.1984 07:01:00   ;   169,41 ;     
30.12.1985 07:01:00   ;   170,49 ;     
24.03.1986 07:01:00   ;   170,82 ;     
24.06.1987 07:01:00   ;   171,62 ;     
18.04.1988 07:01:00   ;   171,48 ;     
25.05.1989 07:01:00   ;   170,33 ;     
14.06.1990 07:01:00   ;   170,06 ;     
08.08.1991 07:01:00   ;   170,34 ;     
18.06.1992 07:01:00   ;   170,44 ;     
29.03.1993 07:01:00   ;   170,02 ;     
27.04.1994 07:01:00   ;   169,92 ;     
31.12.1995 23:59:55   ;   170,21 ;     
16.05.1996 07:01:00   ;   171,70 ;     
08.07.1997 12:00:00   ;   171,33 ;     
01.01.1998 00:00:05   ;   170,55 ;     
22.05.1999 12:00:00   ;   170,47 ;     
03.04.2000 12:00:00   ;   170,42 ;     
21.01.2001 12:00:00   ;   169,90 ;     
31.12.2002 23:59:55   ;   171,02 ;     
03.02.2003 07:01:00   ;   171,32 ;     
28.06.2004 07:01:00   ;   170,59 ;     
28.03.2005 07:01:00   ;   170,23 ;     
08.05.2006 07:01:00   ;   171,42 ;     
24.12.2007 07:01:00   ;   170,84 ;     
05.05.2008 07:01:00   ;   170,90 ;     
13.07.2009 07:01:00   ;   172,05 ;     
07.06.2010 07:01:00   ;   171,52 ;     
01.01.2011 00:00:05   ;   170,81 ;     
01.01.2012 00:00:05   ;   170,18 ;     
08.07.2013 07:01:00   ;   171,17 ;     
29.09.2014 07:01:00   ;   170,71 ;     
16.03.2015 07:01:00   ;   170,76 ;     
18.07.2016 07:01:00   ;   170,37 ;     
06.05.2017 07:01:00   ;   170,29 ;     
26.05.2018 07:01:00   ;   170,19 ;     
09.06.2019 07:01:00   ;   170,98 ;     
28.10.2020 07:01:00   ;   170,87 ;     
10.02.2021 07:01:00   ;   170,68 ;     
