Messstelle:                ;Mureck, Br 38794
HZB-Nummer:                ;329342
HD-Nummer:                 ;uw38794
DBMS-Nummer:               ;6002587
PorenGW-Gebiet:            ;400 Unteres Murtal
Grundwasserkörper:         ;Unteres Murtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;02.03.2009
 Geländehöhe:              ;235,37
 Messpunkthöhe:            ;235,67
 Sohllage:                 ;231,47
 T-Messtiefe u.GOK:        ;3,90
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 46 28                 ;46 42 44
  01.03.1983               ;15 46 14                 ;46 42 27
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.04.1983 07:01:00   ;   232,94 ;     
09.04.1984 07:01:00   ;   233,32 ;     
13.05.1985 07:01:00   ;   233,40 ;     
31.03.1986 07:01:00   ;   233,71 ;     
06.04.1987 07:01:00   ;   233,45 ;     
15.02.1988 07:01:00   ;   233,06 ;     
02.10.1989 07:01:00   ;   233,64 ;     
04.11.1990 07:01:00   ;   233,49 ;     
25.11.1991 07:01:00   ;   233,77 ;     
14.12.1992 07:01:00   ;   233,01 ;     
27.12.1993 07:01:00   ;   233,19 ;     
17.04.1994 07:01:00   ;   233,33 ;     
06.03.1995 07:01:00   ;   233,73 ;     
20.05.1996 07:01:00   ;   233,73 ;     
01.01.1997 00:00:05   ;   232,62 ;     
09.11.1998 07:01:00   ;   233,35 ;     
12.07.1999 07:01:00   ;   233,68 ;     
01.01.2000 00:00:05   ;   232,66 ;     
01.01.2001 07:01:00   ;   232,46 ;     
09.12.2002 07:01:00   ;   232,46 ;     
01.01.2003 00:00:05   ;   232,16 ;     
09.07.2004 01:00:00   ;   232,74 ;     
05.10.2005 01:00:00   ;   233,02 ;     
03.06.2006 13:00:00   ;   233,26 ;     
27.03.2007 13:00:00   ;   232,90 ;     
23.12.2008 01:00:00   ;   232,66 ;     
05.08.2009 23:00:00   ;   234,06 ;     
27.09.2010 14:11:00   ;   233,26 ;     
01.01.2011 00:00:05   ;   232,92 ;     
07.11.2012 15:00:00   ;   233,32 ;     
03.04.2013 16:00:00   ;   233,83 ;     
13.09.2014 15:00:00   ;   234,44 ;     
24.05.2015 23:00:00   ;   233,90 ;     
08.03.2016 12:00:00   ;   233,38 ;     
18.12.2017 18:00:00   ;   232,56 ;     
17.05.2018 00:00:00   ;   233,53 ;     
24.06.2019 15:00:00   ;   232,80 ;     
18.10.2020 00:00:00   ;   232,83 ;     
29.05.2021 18:00:00   ;   233,16 ;     
