Messstelle:                ;Gottsdorf, Br 2056.001
HZB-Nummer:                ;302935
HD-Nummer:                 ;
DBMS-Nummer:               ;3002251
PorenGW-Gebiet:            ;186 Ybbser Scheibe
Grundwasserkörper:         ;Ybbstal / Ybbser Scheibe [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.01.1956
 Geländehöhe:              ;221,14
 Messpunkthöhe:            ;221,44
 Sohllage:                 ;211,51
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 06 49                 ;48 10 35
  01.01.2009               ;15 06 49                 ;48 10 35
  11.01.1956               ;15 06 49                 ;48 10 37
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1983 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
29.05.1982 07:01:00   ;   215,75 ;     
18.06.1983 07:01:00   ;   215,58 ;     
19.09.1984 07:01:00   ;   215,37 ;     
11.08.1985 07:01:00   ;   215,92 ;     
02.06.1986 07:01:00   ;   215,46 ;     
21.12.1987 07:01:00   ;   216,32 ;     
28.03.1988 07:01:00   ;   216,86 ;     
09.01.1989 07:01:00   ;   215,15 ;     
09.07.1990 07:01:00   ;   215,59 ;     
04.08.1991 07:01:00   ;   219,74 ;     
23.11.1992 07:01:00   ;   215,85 ;     
01.08.1993 07:01:00   ;   215,39 ;     
18.04.1994 07:01:00   ;   216,20 ;     
03.09.1995 07:01:00   ;   216,21 ;     
16.09.1996 07:01:00   ;   215,40 ;     
21.07.1997 07:01:00   ;   216,70 ;     
02.11.1998 07:01:00   ;   215,64 ;     
22.05.1999 07:01:00   ;   216,33 ;     
08.08.2000 07:01:00   ;   215,66 ;     
26.03.2001 07:01:00   ;   216,03 ;     
14.08.2002 07:01:00   ;   217,44 ;     
01.01.2003 00:00:05   ;   215,20 ;     
09.06.2004 07:01:00   ;   215,04 ;     
12.07.2005 07:01:00   ;   216,43 ;     
31.03.2006 07:01:00   ;   216,84 ;     
11.09.2007 07:01:00   ;   215,85 ;     
29.05.2008 07:01:00   ;   215,12 ;     
25.06.2009 07:01:00   ;   216,24 ;     
04.06.2010 07:01:00   ;   216,98 ;     
13.10.2011 07:01:00   ;   215,30 ;     
14.06.2012 07:01:00   ;   215,69 ;     
08.06.2013 07:01:00   ;   217,22 ;     
01.08.2014 07:01:00   ;   215,80 ;     
07.05.2015 07:01:00   ;   215,27 ;     
02.06.2016 07:01:00   ;   215,57 ;     
21.04.2017 07:01:00   ;   215,37 ;     
05.01.2018 07:01:00   ;   215,54 ;     
23.05.2019 07:01:00   ;   215,77 ;     
07.02.2020 07:01:00   ;   215,19 ;     
01.09.2021 07:01:00   ;   215,40 ;     
