Messstelle:                ;Schweinberg, Bl 2090.006
HZB-Nummer:                ;302695
HD-Nummer:                 ;
DBMS-Nummer:               ;3002227
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;09.08.2012
 Geländehöhe:              ;231,29
 Messpunkthöhe:            ;232,59
 Sohllage:                 ;223,73
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 44 49                 ;48 10 10
  09.08.1965               ;14 44 51                 ;48 10 09
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.07.1966 07:01:00   ;   231,30 ;     
17.06.1967 07:01:00   ;   229,79 ;     
24.08.1968 07:01:00   ;   229,24 ;     
14.06.1969 07:01:00   ;   228,91 ;     
15.08.1970 07:01:00   ;   230,66 ;     
03.07.1971 07:01:00   ;   228,56 ;     
22.07.1972 07:01:00   ;   228,78 ;     
12.05.1973 07:01:00   ;   228,88 ;     
14.12.1974 07:01:00   ;   229,89 ;     
05.07.1975 07:01:00   ;   231,00 ;     
31.01.1976 07:01:00   ;   228,71 ;     
01.08.1977 07:01:00   ;   231,30 ;     
22.07.1978 07:01:00   ;   228,99 ;     
23.06.1979 07:01:00   ;   230,68 ;     
28.07.1980 07:01:00   ;   229,54 ;     
21.07.1981 07:01:00   ;   231,30 ;     
01.02.1982 07:01:00   ;   229,60 ;     
25.04.1983 07:01:00   ;   229,03 ;     
08.10.1984 07:01:00   ;   228,63 ;     
12.08.1985 07:01:00   ;   231,30 ;     
02.06.1986 07:01:00   ;   229,10 ;     
04.07.1987 07:01:00   ;   229,61 ;     
02.04.1988 07:01:00   ;   230,21 ;     
01.01.1989 00:00:05   ;   229,09 ;     
13.07.1990 07:01:00   ;   228,93 ;     
03.08.1991 07:01:00   ;   231,30 ;     
27.11.1992 07:01:00   ;   229,68 ;     
30.07.1993 07:01:00   ;   228,93 ;     
22.04.1994 07:01:00   ;   229,84 ;     
01.07.1995 07:01:00   ;   229,47 ;     
25.10.1996 07:01:00   ;   229,49 ;     
25.07.1997 07:01:00   ;   230,50 ;     
20.11.1998 07:01:00   ;   229,12 ;     
28.05.1999 07:01:00   ;   230,01 ;     
07.04.2000 07:01:00   ;   229,44 ;     
13.04.2001 07:01:00   ;   229,24 ;     
23.03.2002 07:01:00   ;   231,30 ;     
10.01.2003 07:01:00   ;   229,65 ;     
25.06.2004 07:01:00   ;   228,84 ;     
15.07.2005 07:01:00   ;   229,96 ;     
31.03.2006 07:01:00   ;   230,46 ;     
07.09.2007 07:01:00   ;   230,65 ;     
06.06.2008 07:01:00   ;   228,88 ;     
26.06.2009 07:01:00   ;   231,30 ;     
11.06.2010 07:01:00   ;   230,93 ;     
14.01.2011 07:01:00   ;   230,45 ;     
14.06.2012 07:01:00   ;   229,45 ;     
04.06.2013 07:01:00   ;   231,29 ;     
19.09.2014 07:01:00   ;   228,61 ;     
05.06.2015 07:01:00   ;   228,94 ;     
17.06.2016 07:01:00   ;   228,43 ;     
12.05.2017 07:01:00   ;   228,59 ;     
02.02.2018 07:01:00   ;   229,09 ;     
14.06.2019 07:01:00   ;   229,18 ;     
07.08.2020 07:01:00   ;   228,81 ;     
03.09.2021 07:01:00   ;   229,15 ;     
