Messstelle:                ;Mistelbach, Bl 411
HZB-Nummer:                ;331918
HD-Nummer:                 ;
DBMS-Nummer:               ;3002881
PorenGW-Gebiet:            ;275 Zayatal
Grundwasserkörper:         ;Gruppe Weinviertel [MAR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.12.2018
 Geländehöhe:              ;201,24
 Messpunkthöhe:            ;202,24
 Sohllage:                 ;183,24
 T-Messtiefe u.GOK:        ;7,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 34 08                 ;48 34 46
  01.07.1991               ;16 34 06                 ;48 34 46
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.05.1992 07:01:00   ;   197,84 ;     
05.04.1993 07:01:00   ;   197,77 ;     
25.04.1994 07:01:00   ;   197,69 ;     
15.05.1995 07:01:00   ;   197,64 ;     
04.11.1996 07:01:00   ;   197,88 ;     
29.09.1997 07:01:00   ;   198,00 ;     
30.10.1998 07:01:00   ;   198,02 ;     
16.07.1999 07:01:00   ;   198,15 ;     
31.03.2000 07:01:00   ;   198,15 ;     
04.05.2001 07:01:00   ;   198,08 ;     
31.12.2002 23:59:55   ;   197,98 ;     
10.02.2003 07:01:00   ;   198,00 ;     
23.04.2004 07:01:00   ;   197,91 ;     
04.04.2005 07:01:00   ;   197,83 ;     
10.04.2006 07:01:00   ;   197,96 ;     
19.03.2007 07:01:00   ;   198,04 ;     
04.02.2008 07:01:00   ;   197,99 ;     
30.03.2009 07:01:00   ;   198,13 ;     
12.12.2010 07:01:00   ;   198,35 ;     
14.11.2011 07:01:00   ;   198,42 ;     
13.02.2012 07:01:00   ;   198,41 ;     
01.07.2013 07:01:00   ;   198,49 ;     
06.10.2014 07:01:00   ;   198,50 ;     
09.03.2015 07:01:00   ;   198,44 ;     
13.06.2016 07:01:00   ;   198,36 ;     
03.04.2017 07:01:00   ;   198,26 ;     
19.02.2018 07:01:00   ;   198,23 ;     
14.01.2019 00:00:00   ;   198,20 ;     
14.10.2020 17:00:00   ;   198,11 ;     
08.02.2021 01:00:00   ;   198,07 ;     
