Messstelle:                ;Graz 14, Bl  3416
HZB-Nummer:                ;325639
HD-Nummer:                 ;uw3416
DBMS-Nummer:               ;6002468
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.01.1981
 Geländehöhe:              ;365,78
 Messpunkthöhe:            ;366,48
 Sohllage:                 ;336,38
 T-Messtiefe u.GOK:        ;24,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 24 13                 ;47 04 24
  01.08.1978               ;15 24 14                 ;47 04 24
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.09.1979 07:01:00   ;   344,67 ;     
09.12.1980 07:01:00   ;   344,69 ;     
01.01.1981 00:00:05   ;   344,68 ;     
06.12.1982 07:01:00   ;   344,88 ;     
01.01.1983 00:00:05   ;   344,79 ;     
24.09.1984 07:01:00   ;   343,51 ;     
23.09.1985 07:01:00   ;   344,54 ;     
21.07.1986 07:01:00   ;   344,57 ;     
07.09.1987 07:01:00   ;   344,30 ;     
07.11.1988 07:01:00   ;   344,56 ;     
09.10.1989 07:01:00   ;   345,62 ;     
01.01.1990 00:00:05   ;   344,78 ;     
30.09.1991 07:01:00   ;   345,28 ;     
06.01.1992 07:01:00   ;   345,07 ;     
01.01.1993 00:00:05   ;   344,46 ;     
12.09.1994 07:01:00   ;   344,35 ;     
09.10.1995 07:01:00   ;   344,67 ;     
19.08.1996 07:01:00   ;   344,97 ;     
01.01.1997 00:00:05   ;   344,75 ;     
07.12.1998 07:01:00   ;   344,71 ;     
11.10.1999 07:01:00   ;   345,08 ;     
01.01.2000 00:00:05   ;   344,51 ;     
01.01.2001 07:01:00   ;   344,19 ;     
23.12.2002 07:01:00   ;   343,89 ;     
03.02.2003 07:01:00   ;   343,98 ;     
06.09.2004 07:01:00   ;   345,09 ;     
10.10.2005 07:01:00   ;   345,33 ;     
01.01.2006 00:00:05   ;   344,86 ;     
01.01.2007 00:00:05   ;   344,12 ;     
04.08.2008 07:01:00   ;   343,92 ;     
28.09.2009 07:01:00   ;   346,33 ;     
01.01.2010 00:00:05   ;   345,44 ;     
03.01.2011 07:01:00   ;   344,20 ;     
26.11.2012 07:01:00   ;   344,64 ;     
28.06.2013 12:00:00   ;   345,57 ;     
15.10.2014 06:00:00   ;   345,28 ;     
01.01.2015 00:00:05   ;   344,83 ;     
14.09.2016 00:00:00   ;   344,73 ;     
01.01.2017 00:00:05   ;   344,25 ;     
24.07.2018 18:00:00   ;   345,17 ;     
06.12.2019 06:00:00   ;   344,38 ;     
08.11.2020 12:00:00   ;   345,00 ;     
01.01.2021 00:00:05   ;   344,96 ;     
