Messstelle:                ;Goldwörth, Bl 2147.001
HZB-Nummer:                ;306860
HD-Nummer:                 ;2147.001
DBMS-Nummer:               ;4002029
Fremdnummer:               ;O 30
PorenGW-Gebiet:            ;095 Nördliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.09.2009
 Geländehöhe:              ;258,98
 Messpunkthöhe:            ;260,03
 Sohllage:                 ;252,91
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 08 19                 ;48 19 24
  01.01.2003               ;14 08 22                 ;48 19 25
  12.10.1965               ;14 08 22                 ;48 19 25
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1976 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.06.1976 07:01:00   ;   254,87 ;     
04.05.1977 07:01:00   ;   255,24 ;     
11.07.1978 07:01:00   ;   255,19 ;     
26.06.1979 07:01:00   ;   255,92 ;     
29.07.1980 07:01:00   ;   255,52 ;     
21.07.1981 07:01:00   ;   258,98 ;     
12.01.1982 07:01:00   ;   255,72 ;     
21.06.1983 07:01:00   ;   254,90 ;     
25.09.1984 07:01:00   ;   254,72 ;     
13.08.1985 07:01:00   ;   255,54 ;     
03.06.1986 07:01:00   ;   255,04 ;     
07.07.1987 07:01:00   ;   255,43 ;     
29.03.1988 07:01:00   ;   256,79 ;     
01.01.1989 00:00:05   ;   254,92 ;     
10.07.1990 07:01:00   ;   254,79 ;     
05.08.1991 07:01:00   ;   256,57 ;     
01.12.1992 07:01:00   ;   254,69 ;     
03.08.1993 07:01:00   ;   254,93 ;     
19.04.1994 07:01:00   ;   255,33 ;     
13.06.1995 07:01:00   ;   255,50 ;     
16.07.1996 07:01:00   ;   254,95 ;     
22.07.1997 07:01:00   ;   255,39 ;     
17.11.1998 07:01:00   ;   255,15 ;     
30.05.1999 07:01:00   ;   256,47 ;     
03.04.2000 07:01:00   ;   255,41 ;     
02.04.2001 07:01:00   ;   255,41 ;     
13.08.2002 07:01:00   ;   258,98 ;     
07.01.2003 07:01:00   ;   255,61 ;     
15.06.2004 07:01:00   ;   254,55 ;     
29.08.2005 07:01:00   ;   255,44 ;     
04.04.2006 07:01:00   ;   256,08 ;     
10.09.2007 07:01:00   ;   254,64 ;     
28.04.2008 07:01:00   ;   254,67 ;     
13.04.2009 07:01:00   ;   254,76 ;     
07.06.2010 07:01:00   ;   255,33 ;     
17.01.2011 07:01:00   ;   255,25 ;     
30.01.2012 07:01:00   ;   254,73 ;     
04.06.2013 03:00:00   ;   258,98 ;     
04.08.2014 07:01:00   ;   254,61 ;     
25.05.2015 07:01:00   ;   254,73 ;     
20.06.2016 07:01:00   ;   255,15 ;     
12.06.2017 07:01:00   ;   254,79 ;     
29.01.2018 07:01:00   ;   254,80 ;     
17.06.2019 07:01:00   ;   254,89 ;     
10.08.2020 07:01:00   ;   254,48 ;     
19.07.2021 07:01:00   ;   254,90 ;     
