Messstelle:                ;Markt Allhau, Bl 15
HZB-Nummer:                ;335604
HD-Nummer:                 ;
DBMS-Nummer:               ;1002268
PorenGW-Gebiet:            ;335 Lafnitztal
Grundwasserkörper:         ;Lafnitztal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1994
 Geländehöhe:              ;343,54
 Messpunkthöhe:            ;344,54
 Sohllage:                 ;335,14
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1994               ;16 04 00                 ;47 17 14
  31.12.1993               ;16 03 56                 ;47 17 12
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2018 HG29 Daten zeitweise wegen zu großer Beeinflussung nicht auswertbar
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.01.1994 07:01:00   ;   340,93 ;     
24.06.1995 07:01:00   ;   341,11 ;     
06.04.1996 07:01:00   ;   341,40 ;     
02.08.1997 11:30:00   ;   341,16 ;     
27.06.1998 11:30:00   ;   341,11 ;     
21.08.1999 15:00:00   ;   341,19 ;     
01.04.2000 15:00:00   ;   341,14 ;     
29.12.2001 15:00:00   ;   340,89 ;     
07.12.2002 15:00:00   ;   341,05 ;     
18.01.2003 15:00:00   ;   341,00 ;     
26.06.2004 15:00:00   ;   341,16 ;     
12.02.2005 15:00:00   ;   341,11 ;     
28.01.2006 15:00:00   ;   341,21 ;     
08.09.2007 15:00:00   ;   341,41 ;     
26.07.2008 15:00:00   ;   341,10 ;     
18.07.2009 15:00:00   ;   341,17 ;     
20.06.2010 09:55:00   ;   341,17 ;     
19.06.2011 14:00:00   ;   341,29 ;     
29.07.2012 10:00:00   ;   341,32 ;     
07.05.2013 09:25:00   ;   341,29 ;     
20.09.2014 10:00:00   ;   341,42 ;     
11.01.2015 10:00:00   ;   341,08 ;     
20.06.2016 17:00:00   ;   341,24 ;     
13.08.2017 10:35:00   ;   341,08 ;     
09.06.2018 10:00:00   ;   341,35 ;     
18.11.2019 14:15:00   ;   341,17 ;     
12.10.2020 10:20:00   ;   341,25 ;     
08.02.2021 09:05:00   ;   341,08 ;     
