Messstelle:                ;Erla, Bl 2107.020
HZB-Nummer:                ;302364
HD-Nummer:                 ;
DBMS-Nummer:               ;3002194
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;28.01.1989
 Geländehöhe:              ;241,53
 Messpunkthöhe:            ;242,43
 Sohllage:                 ;234,98
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 34 29                 ;48 12 10
  01.01.2009               ;14 34 29                 ;48 12 10
  26.10.1963               ;14 34 32                 ;48 12 09
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
21.11.1964 07:01:00   ;   237,23 ;     
12.06.1965 07:01:00   ;   239,52 ;     
20.08.1966 07:01:00   ;   237,09 ;     
28.01.1967 07:01:00   ;   236,55 ;     
20.01.1968 07:01:00   ;   236,65 ;     
01.02.1969 07:01:00   ;   236,54 ;     
28.02.1970 07:01:00   ;   236,79 ;     
09.01.1971 07:01:00   ;   236,56 ;     
15.07.1972 07:01:00   ;   237,00 ;     
17.11.1973 07:01:00   ;   236,68 ;     
19.07.1974 07:01:00   ;   236,88 ;     
05.07.1975 07:01:00   ;   237,54 ;     
24.01.1976 07:01:00   ;   236,76 ;     
12.02.1977 07:01:00   ;   236,92 ;     
15.04.1978 07:01:00   ;   236,56 ;     
31.03.1979 07:01:00   ;   237,09 ;     
26.04.1980 07:01:00   ;   237,10 ;     
25.07.1981 07:01:00   ;   237,22 ;     
20.03.1982 07:01:00   ;   237,04 ;     
05.03.1983 07:01:00   ;   236,77 ;     
01.01.1984 00:00:05   ;   236,58 ;     
10.08.1985 07:01:00   ;   237,67 ;     
25.01.1986 07:01:00   ;   236,92 ;     
14.02.1987 07:01:00   ;   236,83 ;     
26.03.1988 07:01:00   ;   237,34 ;     
25.02.1989 07:01:00   ;   236,74 ;     
17.02.1990 07:01:00   ;   236,91 ;     
03.08.1991 07:01:00   ;   238,85 ;     
28.11.1992 07:01:00   ;   236,94 ;     
20.03.1993 07:01:00   ;   236,83 ;     
16.04.1994 07:01:00   ;   237,26 ;     
27.01.1995 07:01:00   ;   236,82 ;     
18.05.1996 07:01:00   ;   237,33 ;     
13.12.1997 07:01:00   ;   236,88 ;     
31.10.1998 07:01:00   ;   236,92 ;     
19.03.1999 07:01:00   ;   236,95 ;     
18.03.2000 07:01:00   ;   236,86 ;     
16.02.2001 07:01:00   ;   236,97 ;     
23.03.2002 07:01:00   ;   238,61 ;     
03.01.2003 07:01:00   ;   237,23 ;     
26.03.2004 07:01:00   ;   237,08 ;     
15.07.2005 07:01:00   ;   237,14 ;     
31.03.2006 07:01:00   ;   237,49 ;     
07.09.2007 07:01:00   ;   236,85 ;     
21.03.2008 07:01:00   ;   236,60 ;     
26.06.2009 07:01:00   ;   237,75 ;     
04.06.2010 07:01:00   ;   236,99 ;     
20.01.2011 07:01:00   ;   236,56 ;     
14.06.2012 07:01:00   ;   237,05 ;     
06.06.2013 07:01:00   ;   238,90 ;     
24.10.2014 07:01:00   ;   236,83 ;     
03.04.2015 07:01:00   ;   236,63 ;     
15.07.2016 07:01:00   ;   236,82 ;     
12.05.2017 07:01:00   ;   236,65 ;     
19.01.2018 07:01:00   ;   236,89 ;     
11.01.2019 07:01:00   ;   236,53 ;     
07.08.2020 07:01:00   ;   236,75 ;     
29.01.2021 07:01:00   ;   236,63 ;     
