Messstelle:                ;Saxen, Bl 2085.001
HZB-Nummer:                ;309021
HD-Nummer:                 ;2085.001
DBMS-Nummer:               ;4002245
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.02.2009
 Geländehöhe:              ;229,44
 Messpunkthöhe:            ;230,64
 Sohllage:                 ;224,86
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 48 29                 ;48 11 28
  01.01.2003               ;14 48 31                 ;48 11 28
  01.01.1958               ;14 48 31                 ;48 11 28
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.06.1965 07:01:00   ;   229,02 ;     
25.07.1966 07:01:00   ;   229,02 ;     
12.06.1967 07:01:00   ;   228,58 ;     
22.07.1968 07:01:00   ;   227,70 ;     
09.06.1969 07:01:00   ;   227,89 ;     
12.08.1970 07:01:00   ;   229,02 ;     
21.06.1971 07:01:00   ;   227,04 ;     
17.07.1972 07:01:00   ;   227,15 ;     
07.05.1973 07:01:00   ;   227,57 ;     
09.12.1974 07:01:00   ;   229,02 ;     
02.07.1975 07:01:00   ;   229,02 ;     
26.01.1976 07:01:00   ;   226,84 ;     
08.08.1977 07:01:00   ;   227,81 ;     
10.07.1978 07:01:00   ;   227,13 ;     
19.06.1979 07:01:00   ;   229,02 ;     
28.07.1980 07:01:00   ;   228,00 ;     
21.07.1981 07:01:00   ;   229,02 ;     
31.01.1982 07:01:00   ;   229,02 ;     
17.04.1983 07:01:00   ;   227,10 ;     
24.09.1984 07:01:00   ;   226,80 ;     
08.08.1985 07:01:00   ;   229,02 ;     
01.06.1986 07:01:00   ;   227,24 ;     
26.12.1987 07:01:00   ;   227,97 ;     
26.03.1988 07:01:00   ;   229,02 ;     
01.01.1989 00:00:05   ;   227,20 ;     
13.07.1990 07:01:00   ;   228,17 ;     
04.08.1991 07:01:00   ;   229,02 ;     
24.11.1992 07:01:00   ;   229,02 ;     
21.07.1993 07:01:00   ;   227,71 ;     
20.04.1994 07:01:00   ;   228,54 ;     
02.09.1995 07:01:00   ;   229,02 ;     
22.10.1996 07:01:00   ;   229,02 ;     
06.07.1997 07:01:00   ;   229,02 ;     
12.11.1998 07:01:00   ;   227,61 ;     
23.05.1999 07:01:00   ;   229,02 ;     
06.04.2000 07:01:00   ;   227,53 ;     
20.06.2001 07:01:00   ;   228,15 ;     
22.03.2002 07:01:00   ;   229,02 ;     
09.01.2003 07:01:00   ;   227,58 ;     
24.06.2004 07:01:00   ;   227,07 ;     
15.07.2005 12:00:00   ;   229,02 ;     
01.04.2006 07:01:00   ;   229,02 ;     
07.09.2007 07:00:00   ;   229,02 ;     
27.03.2008 07:00:00   ;   227,24 ;     
24.06.2009 07:00:00   ;   229,44 ;     
04.06.2010 07:00:00   ;   229,44 ;     
14.01.2011 12:00:00   ;   229,44 ;     
14.06.2012 07:01:00   ;   227,37 ;     
04.06.2013 03:00:00   ;   229,44 ;     
30.10.2014 07:01:00   ;   227,41 ;     
28.05.2015 07:01:00   ;   227,37 ;     
23.06.2016 07:01:00   ;   227,55 ;     
04.05.2017 07:01:00   ;   227,12 ;     
25.01.2018 07:01:00   ;   227,46 ;     
30.05.2019 07:01:00   ;   227,52 ;     
06.08.2020 10:45:00   ;   228,39 ;     
22.07.2021 07:01:00   ;   228,72 ;     
