
Messstelle:                ;Raffelstetten, Bl 20.16
HZB-Nummer:                ;377416
HD-Nummer:                 ;2120.016
DBMS-Nummer:               ;4002798
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;247,05
 Messpunkthöhe:            ;247,90
 Sohllage:                 ;239,00
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 25 24                 ;48 14 37
  01.01.2003               ;14 25 26                 ;48 14 39
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.07.1993 07:01:00   ;   244,02 ;     
15.04.1994 07:01:00   ;   244,01 ;     
02.09.1995 07:01:00   ;   244,20 ;     
07.09.1996 07:01:00   ;   244,07 ;     
26.07.1997 07:01:00   ;   244,05 ;     
01.08.1998 07:01:00   ;   243,98 ;     
29.05.1999 07:01:00   ;   244,07 ;     
12.08.2000 07:01:00   ;   243,95 ;     
17.08.2001 07:01:00   ;   243,95 ;     
13.08.2002 07:01:00   ;   247,05 ;     
03.01.2003 07:01:00   ;   244,05 ;     
28.08.2004 07:01:00   ;   243,95 ;     
27.08.2005 07:01:00   ;   244,15 ;     
31.03.2006 07:01:00   ;   244,58 ;     
07.09.2007 07:01:00   ;   244,20 ;     
15.08.2008 07:01:00   ;   243,99 ;     
26.06.2009 07:01:00   ;   244,48 ;     
04.06.2010 07:01:00   ;   244,47 ;     
21.01.2011 07:01:00   ;   244,25 ;     
15.06.2012 07:01:00   ;   244,05 ;     
04.06.2013 03:00:00   ;   247,05 ;     
24.10.2014 07:01:00   ;   243,93 ;     
15.01.2015 07:01:00   ;   243,90 ;     
29.07.2016 07:01:00   ;   244,07 ;     
19.05.2017 07:01:00   ;   243,99 ;     
31.01.2018 07:01:00   ;   244,03 ;     
06.06.2019 07:01:00   ;   243,98 ;     
18.02.2020 07:01:00   ;   243,98 ;     
