Messstelle:                ;Au, Bl 2103.002
HZB-Nummer:                ;302174
HD-Nummer:                 ;
DBMS-Nummer:               ;3002175
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;19.04.2012
 Geländehöhe:              ;237,74
 Messpunkthöhe:            ;239,24
 Sohllage:                 ;232,56
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 36 16                 ;48 10 56
  01.01.2009               ;14 36 17                 ;48 10 58
  24.10.1963               ;14 36 17                 ;48 10 57
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.11.1964 07:01:00   ;   235,33 ;     
19.06.1965 07:01:00   ;   237,28 ;     
31.12.1965 23:59:55   ;   234,97 ;     
24.08.1966 07:01:00   ;   236,18 ;     
16.01.1967 07:01:00   ;   235,87 ;     
31.01.1968 07:01:00   ;   235,53 ;     
03.03.1969 07:01:00   ;   234,73 ;     
02.03.1970 07:01:00   ;   235,54 ;     
01.01.1971 00:00:05   ;   234,94 ;     
30.07.1972 07:01:00   ;   235,39 ;     
19.03.1973 07:01:00   ;   234,93 ;     
31.12.1974 23:59:55   ;   235,42 ;     
11.07.1975 07:01:00   ;   235,80 ;     
29.01.1976 07:01:00   ;   235,22 ;     
08.03.1977 07:01:00   ;   235,52 ;     
24.04.1978 07:01:00   ;   234,69 ;     
12.04.1979 07:01:00   ;   235,70 ;     
01.05.1980 07:01:00   ;   235,32 ;     
27.07.1981 07:01:00   ;   236,19 ;     
04.02.1982 07:01:00   ;   235,60 ;     
12.03.1983 07:01:00   ;   234,89 ;     
20.02.1984 07:01:00   ;   234,69 ;     
15.08.1985 07:01:00   ;   235,55 ;     
30.01.1986 07:01:00   ;   235,46 ;     
28.05.1987 07:01:00   ;   235,64 ;     
31.03.1988 07:01:00   ;   235,85 ;     
01.01.1989 00:00:05   ;   235,06 ;     
12.03.1990 07:01:00   ;   234,83 ;     
03.08.1991 07:01:00   ;   237,68 ;     
04.01.1992 07:01:00   ;   235,21 ;     
01.01.1993 00:00:05   ;   235,14 ;     
21.04.1994 07:01:00   ;   235,79 ;     
17.04.1995 07:01:00   ;   234,97 ;     
13.06.1996 07:01:00   ;   235,58 ;     
31.07.1997 12:00:00   ;   235,04 ;     
25.11.1998 12:00:00   ;   234,74 ;     
04.03.1999 12:00:00   ;   235,28 ;     
23.03.2000 12:00:00   ;   235,07 ;     
25.04.2001 12:00:00   ;   235,01 ;     
14.08.2002 12:00:00   ;   237,68 ;     
31.01.2003 12:00:00   ;   235,62 ;     
30.03.2004 15:00:00   ;   234,88 ;     
23.07.2005 11:00:00   ;   235,21 ;     
05.04.2006 02:00:00   ;   235,90 ;     
19.12.2007 13:00:00   ;   234,84 ;     
01.01.2008 00:00:05   ;   234,78 ;     
02.07.2009 07:00:00   ;   235,85 ;     
23.03.2010 23:00:00   ;   234,83 ;     
26.01.2011 10:00:00   ;   234,95 ;     
18.06.2012 06:00:00   ;   234,98 ;     
02.06.2013 21:00:00   ;   237,74 ;     
04.11.2014 03:00:00   ;   234,60 ;     
10.04.2015 12:00:00   ;   234,76 ;     
10.06.2016 10:00:00   ;   234,89 ;     
26.03.2017 02:00:00   ;   234,94 ;     
25.01.2018 12:00:00   ;   235,21 ;     
22.01.2019 23:00:00   ;   234,70 ;     
12.11.2020 22:00:00   ;   234,50 ;     
10.02.2021 11:00:00   ;   234,69 ;     
