Messstelle:                ;Wien 22, Br 22-104
HZB-Nummer:                ;341271
HD-Nummer:                 ;22-104
DBMS-Nummer:               ;9002223
PorenGW-Gebiet:            ;224 Marchfeld
Grundwasserkörper:         ;Marchfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Wien (MA 45)
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1982
 Geländehöhe:              ;156,67
 Messpunkthöhe:            ;156,87
 Sohllage:                 ;147,87
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1982               ;16 31 26                 ;48 12 53
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2021 HG32 Messstelle zeitweise nicht messbar
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.08.1991 07:01:00   ;   150,87 ;     
13.04.1992 07:01:00   ;   150,86 ;     
31.12.1993 23:59:55   ;   150,51 ;     
07.06.1994 07:01:00   ;   150,66 ;     
31.12.1995 23:59:55   ;   150,91 ;     
02.07.1996 07:01:00   ;   151,58 ;     
22.07.1997 11:11:00   ;   151,68 ;     
27.01.1998 11:11:00   ;   151,48 ;     
15.07.1999 09:30:00   ;   151,64 ;     
13.04.2000 09:50:00   ;   151,68 ;     
19.04.2001 09:50:00   ;   151,32 ;     
31.12.2002 23:59:55   ;   151,56 ;     
13.03.2003 13:00:00   ;   151,67 ;     
01.07.2004 09:20:00   ;   151,62 ;     
25.08.2005 09:10:00   ;   151,39 ;     
08.06.2006 09:15:00   ;   151,63 ;     
31.12.2007 23:59:55   ;   151,65 ;     
24.07.2008 09:35:00   ;   151,82 ;     
09.07.2009 09:20:00   ;   151,99 ;     
24.06.2010 08:25:00   ;   152,07 ;     
26.01.2011 11:20:00   ;   152,00 ;     
01.01.2012 00:00:05   ;   151,66 ;     
26.06.2013 07:40:00   ;   151,89 ;     
24.09.2014 07:10:00   ;   151,85 ;     
22.04.2015 07:50:00   ;   151,77 ;     
20.07.2016 07:30:00   ;   151,65 ;     
09.05.2017 07:30:00   ;   151,47 ;     
31.12.2018 23:59:55   ;   151,28 ;     
18.06.2019 00:00:00   ;   151,47 ;     
03.11.2020 00:00:00   ;   151,35 ;     
17.08.2021 00:00:00   ;   151,47 ;     
