Messstelle:                ;Wels, Br 29.5
HZB-Nummer:                ;376335
HD-Nummer:                 ;W29.5
DBMS-Nummer:               ;4002978
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.08.2008
 Geländehöhe:              ;315,68
 Messpunkthöhe:            ;315,61
 Sohllage:                 ;303,62
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 02 05                 ;48 10 10
  01.01.2003               ;14 02 08                 ;48 10 13
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1988 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.04.1988 07:01:00   ;   306,64 ;     
19.01.1989 07:01:00   ;   305,60 ;     
19.07.1990 07:01:00   ;   305,85 ;     
14.08.1991 07:01:00   ;   305,89 ;     
17.12.1992 07:01:00   ;   305,63 ;     
01.01.1993 00:00:05   ;   305,61 ;     
05.05.1994 07:01:00   ;   306,27 ;     
07.07.1995 07:01:00   ;   305,83 ;     
13.06.1996 07:01:00   ;   306,66 ;     
07.08.1997 07:01:00   ;   306,07 ;     
19.11.1998 07:01:00   ;   305,59 ;     
25.03.1999 07:01:00   ;   306,19 ;     
13.04.2000 07:01:00   ;   306,18 ;     
26.04.2001 07:01:00   ;   305,93 ;     
29.08.2002 07:01:00   ;   306,60 ;     
21.01.2003 07:01:00   ;   306,84 ;     
24.06.2004 07:01:00   ;   305,68 ;     
28.07.2005 07:01:00   ;   306,27 ;     
04.05.2006 07:01:00   ;   307,25 ;     
29.03.2007 07:01:00   ;   305,49 ;     
01.01.2008 00:00:05   ;   305,32 ;     
30.07.2009 07:01:00   ;   306,79 ;     
12.08.2010 07:01:00   ;   305,90 ;     
02.02.2011 07:01:00   ;   305,19 ;     
15.02.2012 07:01:00   ;   305,70 ;     
27.06.2013 07:01:00   ;   306,57 ;     
20.11.2014 07:01:00   ;   305,86 ;     
11.06.2015 07:01:00   ;   305,73 ;     
26.07.2016 07:01:00   ;   305,87 ;     
22.05.2017 07:01:00   ;   305,81 ;     
05.02.2018 07:01:00   ;   305,93 ;     
07.06.2019 07:01:00   ;   305,39 ;     
07.08.2020 07:01:00   ;   305,67 ;     
20.08.2021 07:01:00   ;   305,54 ;     
