Messstelle:                ;Landshaag, Br 2155.003
HZB-Nummer:                ;306605
HD-Nummer:                 ;2155.003
DBMS-Nummer:               ;4002003
Fremdnummer:               ;A 4a
PorenGW-Gebiet:            ;095 Nördliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.10.1965
 Geländehöhe:              ;270,21
 Messpunkthöhe:            ;270,51
 Sohllage:                 ;259,41
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 03 00                 ;48 21 28
  01.01.2003               ;14 03 02                 ;48 21 29
  06.10.1965               ;14 03 02                 ;48 21 29
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1976 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.02.1976 07:01:00   ;   262,84 ;     
08.03.1977 07:01:00   ;   262,70 ;     
11.04.1978 07:01:00   ;   262,13 ;     
18.04.1979 07:01:00   ;   262,73 ;     
26.02.1980 07:01:00   ;   262,39 ;     
22.12.1981 07:01:00   ;   262,99 ;     
09.02.1982 07:01:00   ;   263,37 ;     
21.06.1983 07:01:00   ;   262,08 ;     
28.02.1984 07:01:00   ;   261,97 ;     
03.09.1985 07:01:00   ;   262,33 ;     
04.02.1986 07:01:00   ;   262,80 ;     
07.04.1987 07:01:00   ;   262,42 ;     
05.04.1988 07:01:00   ;   263,59 ;     
10.01.1989 07:01:00   ;   262,28 ;     
20.03.1990 07:01:00   ;   262,13 ;     
20.08.1991 07:01:00   ;   261,98 ;     
22.04.1992 07:01:00   ;   261,87 ;     
31.12.1993 23:59:55   ;   261,92 ;     
03.05.1994 07:01:00   ;   262,55 ;     
25.04.1995 07:01:00   ;   262,24 ;     
04.06.1996 07:01:00   ;   262,35 ;     
15.04.1997 07:01:00   ;   262,07 ;     
24.11.1998 07:01:00   ;   262,11 ;     
14.03.1999 07:01:00   ;   262,50 ;     
17.04.2000 07:01:00   ;   262,58 ;     
30.04.2001 07:01:00   ;   262,41 ;     
02.04.2002 07:01:00   ;   263,29 ;     
13.01.2003 07:01:00   ;   263,41 ;     
06.07.2004 07:01:00   ;   262,06 ;     
04.04.2005 07:01:00   ;   262,14 ;     
10.04.2006 07:01:00   ;   263,21 ;     
26.03.2007 07:01:00   ;   261,97 ;     
07.04.2008 07:01:00   ;   262,06 ;     
20.07.2009 07:01:00   ;   262,54 ;     
09.08.2010 07:01:00   ;   262,11 ;     
31.01.2011 07:01:00   ;   261,63 ;     
06.02.2012 07:01:00   ;   262,41 ;     
01.07.2013 07:01:00   ;   263,29 ;     
10.11.2014 07:01:00   ;   262,10 ;     
15.06.2015 07:01:00   ;   262,26 ;     
27.06.2016 07:01:00   ;   262,33 ;     
22.05.2017 07:01:00   ;   262,30 ;     
19.02.2018 07:01:00   ;   263,01 ;     
08.04.2019 07:01:00   ;   261,81 ;     
17.08.2020 07:01:00   ;   261,74 ;     
09.08.2021 07:01:00   ;   261,86 ;     
