Messstelle:                ;Kleblach-Lind, Bl 410
HZB-Nummer:                ;317966
HD-Nummer:                 ;
DBMS-Nummer:               ;2002080
PorenGW-Gebiet:            ;410 Oberes Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;26.04.2016
 Geländehöhe:              ;573,73
 Messpunkthöhe:            ;574,78
 Sohllage:                 ;567,78
 T-Messtiefe u.GOK:        ;5,45
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  15.01.2015               ;13 17 52                 ;46 45 21
  27.03.1987               ;13 17 50                 ;46 45 20
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1999 Februar bis April keine Beobachtung durch Draukraft
  2015 HG28 gerätetechnisch bedingte Datenausfälle
  2017 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
19.07.1988 07:01:00   ;   571,89 ;     
11.07.1989 07:01:00   ;   572,37 ;     
27.11.1990 07:01:00   ;   571,93 ;     
25.06.1991 07:01:00   ;   572,15 ;     
05.06.1992 07:01:00   ;   571,84 ;     
10.10.1993 07:01:00   ;   572,53 ;     
15.09.1994 07:01:00   ;   571,66 ;     
07.07.1995 07:01:00   ;   571,98 ;     
30.10.1996 07:01:00   ;   572,54 ;     
02.07.1997 07:30:00   ;   572,00 ;     
08.10.1998 07:30:00   ;   572,42 ;     
25.08.1999 07:30:00   ;   571,76 ;     
13.10.2000 07:30:00   ;   572,17 ;     
31.05.2001 07:30:00   ;   572,03 ;     
27.11.2002 07:30:00   ;   572,46 ;     
18.06.2003 07:30:00   ;   571,59 ;     
03.11.2004 07:30:00   ;   572,01 ;     
06.10.2005 07:30:00   ;   571,98 ;     
24.05.2006 07:30:00   ;   571,70 ;     
11.07.2007 07:30:00   ;   571,98 ;     
30.10.2008 02:00:00   ;   572,10 ;     
28.05.2009 07:00:00   ;   572,15 ;     
18.06.2010 07:00:00   ;   571,88 ;     
29.06.2011 05:00:00   ;   572,35 ;     
13.11.2012 11:00:00   ;   572,39 ;     
24.06.2013 22:00:00   ;   572,20 ;     
09.11.2014 03:00:00   ;   572,41 ;     
05.08.2015 19:00:00   ;   571,86 ;     
14.07.2016 08:00:00   ;   572,41 ;     
19.09.2017 23:00:00   ;   571,77 ;     
30.10.2018 11:00:00   ;   573,36 ;     
18.11.2019 04:00:00   ;   573,02 ;     
31.08.2020 00:00:00   ;   573,41 ;     
22.06.2021 06:00:00   ;   572,38 ;     
