Messstelle:                ;Marchtrenk, Br 23.11
HZB-Nummer:                ;375600
HD-Nummer:                 ;W23.11
DBMS-Nummer:               ;4002959
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.05.1992
 Geländehöhe:              ;304,32
 Messpunkthöhe:            ;304,77
 Sohllage:                 ;294,01
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 25                 ;48 11 42
  01.01.2003               ;14 06 27                 ;48 11 44
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.04.1993 07:01:00   ;   296,11 ;     
28.04.1994 07:01:00   ;   297,11 ;     
27.04.1995 07:01:00   ;   296,53 ;     
13.06.1996 07:01:00   ;   296,72 ;     
15.05.1997 07:01:00   ;   296,52 ;     
08.01.1998 07:01:00   ;   295,94 ;     
04.03.1999 07:01:00   ;   296,88 ;     
13.04.2000 07:01:00   ;   296,42 ;     
10.05.2001 07:01:00   ;   296,29 ;     
21.11.2002 07:01:00   ;   296,72 ;     
13.01.2003 07:01:00   ;   296,83 ;     
08.04.2004 07:01:00   ;   295,94 ;     
21.07.2005 07:01:00   ;   296,18 ;     
04.05.2006 07:01:00   ;   296,85 ;     
12.04.2007 07:01:00   ;   296,19 ;     
24.04.2008 07:01:00   ;   296,09 ;     
16.07.2009 07:01:00   ;   296,90 ;     
24.06.2010 07:01:00   ;   296,41 ;     
17.03.2011 07:01:00   ;   295,74 ;     
08.02.2012 07:01:00   ;   295,79 ;     
27.06.2013 07:01:00   ;   296,98 ;     
20.11.2014 07:01:00   ;   296,05 ;     
25.06.2015 07:01:00   ;   296,27 ;     
19.07.2016 07:01:00   ;   296,17 ;     
21.08.2017 07:01:00   ;   295,75 ;     
12.02.2018 07:01:00   ;   296,28 ;     
08.03.2019 07:01:00   ;   295,63 ;     
20.08.2020 07:01:00   ;   295,72 ;     
05.03.2021 07:01:00   ;   296,01 ;     
