Messstelle:                ;Wöllersdorf, Bl 368
HZB-Nummer:                ;331538
HD-Nummer:                 ;
DBMS-Nummer:               ;3002843
PorenGW-Gebiet:            ;206 KEG Schöpfl West
Grundwasserkörper:         ;Gruppe Flyschzone [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.06.2014
 Geländehöhe:              ;407,32
 Messpunkthöhe:            ;408,02
 Sohllage:                 ;400,47
 T-Messtiefe u.GOK:        ;5,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 52 47                 ;48 05 40
  04.04.1988               ;15 52 47                 ;48 05 41
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.05.1989 07:01:00   ;   407,21 ;     
09.04.1990 07:01:00   ;   407,01 ;     
05.08.1991 07:01:00   ;   407,02 ;     
23.03.1992 07:01:00   ;   407,01 ;     
15.03.1993 07:01:00   ;   406,94 ;     
18.04.1994 07:01:00   ;   407,21 ;     
17.04.1995 07:01:00   ;   406,97 ;     
13.05.1996 07:01:00   ;   407,17 ;     
07.07.1997 07:01:00   ;   407,32 ;     
23.03.1998 07:01:00   ;   406,48 ;     
23.02.1999 07:01:00   ;   406,96 ;     
31.01.2000 07:01:00   ;   406,88 ;     
31.12.2001 07:01:00   ;   406,83 ;     
12.08.2002 07:01:00   ;   407,15 ;     
03.03.2003 07:01:00   ;   406,95 ;     
15.03.2004 07:01:00   ;   406,97 ;     
21.03.2005 07:01:00   ;   407,00 ;     
05.06.2006 07:01:00   ;   407,02 ;     
29.10.2007 07:01:00   ;   407,02 ;     
22.12.2008 07:01:00   ;   406,96 ;     
29.06.2009 07:01:00   ;   407,18 ;     
17.05.2010 07:01:00   ;   407,05 ;     
21.03.2011 07:01:00   ;   406,70 ;     
26.01.2012 07:01:00   ;   406,66 ;     
11.02.2013 07:01:00   ;   407,12 ;     
14.09.2014 02:00:00   ;   407,02 ;     
11.01.2015 15:00:00   ;   407,07 ;     
24.02.2016 17:00:00   ;   407,00 ;     
22.04.2017 20:00:00   ;   407,14 ;     
23.07.2018 10:00:00   ;   407,07 ;     
16.05.2019 05:00:00   ;   407,17 ;     
17.10.2020 07:00:00   ;   407,15 ;     
29.01.2021 21:00:00   ;   407,00 ;     
