Messstelle:                ;Braunau, Bl 14
HZB-Nummer:                ;374116
HD-Nummer:                 ;B14
DBMS-Nummer:               ;4002836
PorenGW-Gebiet:            ;055 Mattigtal
Grundwasserkörper:         ;Gruppe Zwischen Salzach und Mattig [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2018
 Geländehöhe:              ;349,92
 Messpunkthöhe:            ;350,82
 Sohllage:                 ;347,12
 T-Messtiefe u.GOK:        ;2,70
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.12.2010               ;13 02 49                 ;48 15 23
  01.01.2003               ;13 02 50                 ;48 15 22
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.05.1972 07:01:00   ;   347,56 ;     
19.12.1973 07:01:00   ;   347,72 ;     
11.12.1974 07:01:00   ;   347,96 ;     
02.07.1975 07:01:00   ;   347,79 ;     
21.01.1976 07:01:00   ;   347,67 ;     
09.02.1977 07:01:00   ;   348,05 ;     
22.03.1978 07:01:00   ;   347,83 ;     
04.04.1979 07:01:00   ;   348,03 ;     
30.07.1980 07:01:00   ;   347,93 ;     
09.12.1981 07:01:00   ;   348,08 ;     
29.12.1982 07:01:00   ;   348,24 ;     
02.02.1983 07:01:00   ;   348,32 ;     
15.02.1984 07:01:00   ;   348,26 ;     
13.02.1985 07:01:00   ;   348,29 ;     
15.01.1986 07:01:00   ;   348,29 ;     
20.05.1987 07:01:00   ;   348,04 ;     
30.03.1988 07:01:00   ;   347,98 ;     
11.01.1989 07:01:00   ;   347,86 ;     
13.06.1990 07:01:00   ;   347,99 ;     
07.08.1991 07:01:00   ;   348,14 ;     
25.03.1992 07:01:00   ;   347,95 ;     
04.08.1993 07:01:00   ;   347,89 ;     
13.04.1994 07:01:00   ;   348,13 ;     
04.04.1995 07:01:00   ;   348,06 ;     
15.05.1996 07:01:00   ;   348,12 ;     
23.07.1997 07:01:00   ;   347,98 ;     
11.11.1998 07:01:00   ;   348,40 ;     
22.12.1999 07:01:00   ;   348,42 ;     
02.02.2000 07:01:00   ;   348,39 ;     
28.03.2001 07:01:00   ;   348,31 ;     
13.11.2002 07:01:00   ;   348,40 ;     
08.01.2003 07:01:00   ;   348,52 ;     
21.01.2004 07:01:00   ;   348,41 ;     
16.02.2005 07:01:00   ;   348,46 ;     
12.04.2006 07:01:00   ;   348,41 ;     
19.12.2007 07:01:00   ;   348,35 ;     
26.03.2008 07:01:00   ;   348,32 ;     
25.03.2009 07:01:00   ;   348,38 ;     
10.03.2010 07:01:00   ;   348,37 ;     
16.02.2011 07:01:00   ;   348,36 ;     
15.02.2012 07:01:00   ;   348,42 ;     
05.06.2013 07:01:00   ;   348,46 ;     
29.01.2014 07:01:00   ;   348,34 ;     
14.01.2015 07:01:00   ;   348,42 ;     
01.06.2016 07:01:00   ;   348,51 ;     
08.03.2017 07:01:00   ;   348,44 ;     
01.01.2018 00:00:05   ;   348,21 ;     
16.01.2019 07:00:00   ;   348,29 ;     
04.02.2020 05:00:00   ;   348,16 ;     
14.05.2021 04:00:00   ;   348,22 ;     
