Messstelle:                ;Muttendorf, Bl  4018
HZB-Nummer:                ;340083
HD-Nummer:                 ;uw4018
DBMS-Nummer:               ;6002808
PorenGW-Gebiet:            ;382 Kainachtal
Grundwasserkörper:         ;Kainach [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1995
 Geländehöhe:              ;323,36
 Messpunkthöhe:            ;324,36
 Sohllage:                 ;314,46
 T-Messtiefe u.GOK:        ;8,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 22 01                 ;46 55 53
  01.01.1995               ;15 22 00                 ;46 55 52
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.09.1995 07:01:00   ;   319,08 ;     
11.11.1996 07:01:00   ;   319,25 ;     
01.01.1997 00:00:05   ;   319,18 ;     
23.11.1998 07:01:00   ;   319,04 ;     
20.09.1999 07:01:00   ;   319,20 ;     
25.12.2000 07:01:00   ;   319,14 ;     
05.02.2001 07:01:00   ;   319,18 ;     
14.01.2002 07:01:00   ;   318,30 ;     
12.03.2003 14:00:00   ;   318,33 ;     
03.08.2004 17:00:00   ;   318,89 ;     
21.10.2005 17:00:00   ;   319,18 ;     
29.05.2006 20:00:00   ;   319,44 ;     
04.05.2007 16:00:00   ;   319,02 ;     
22.01.2008 01:00:00   ;   318,77 ;     
17.09.2009 02:00:00   ;   319,85 ;     
01.01.2010 02:00:00   ;   319,54 ;     
17.03.2011 04:00:00   ;   319,46 ;     
27.12.2012 16:00:00   ;   319,02 ;     
08.06.2013 19:00:00   ;   319,48 ;     
30.12.2014 02:00:00   ;   319,66 ;     
01.01.2015 00:00:05   ;   319,62 ;     
22.03.2016 16:00:00   ;   319,21 ;     
04.01.2017 14:00:00   ;   318,91 ;     
30.06.2018 16:00:00   ;   319,32 ;     
02.01.2019 00:00:00   ;   318,73 ;     
28.12.2020 04:00:00   ;   318,97 ;     
04.03.2021 14:00:00   ;   319,09 ;     
