Messstelle:                ;Aistersheim, Br 49.6
HZB-Nummer:                ;325001
HD-Nummer:                 ;49.6
DBMS-Nummer:               ;4002598
PorenGW-Gebiet:            ;082 Trattnachgebiet
Grundwasserkörper:         ;Gruppe Schlierhügelland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1996
 Geländehöhe:              ;441,05
 Messpunkthöhe:            ;441,50
 Sohllage:                 ;426,45
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 44 54                 ;48 11 13
  01.01.2003               ;13 44 56                 ;48 11 14
  01.01.1996               ;13 44 56                 ;48 11 14
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.05.1996 07:01:00   ;   435,04 ;     
07.04.1997 07:01:00   ;   434,80 ;     
23.11.1998 07:01:00   ;   434,23 ;     
15.03.1999 07:01:00   ;   434,90 ;     
03.04.2000 07:01:00   ;   435,16 ;     
23.04.2001 07:01:00   ;   434,60 ;     
18.11.2002 07:01:00   ;   435,30 ;     
06.01.2003 07:01:00   ;   435,30 ;     
12.04.2004 07:01:00   ;   434,03 ;     
03.10.2005 07:01:00   ;   434,75 ;     
03.04.2006 07:01:00   ;   435,86 ;     
12.03.2007 07:01:00   ;   434,66 ;     
14.04.2008 07:01:00   ;   434,14 ;     
13.07.2009 07:01:00   ;   435,27 ;     
01.03.2010 07:01:00   ;   434,49 ;     
28.02.2011 07:01:00   ;   433,73 ;     
30.01.2012 07:01:00   ;   434,79 ;     
11.02.2013 07:01:00   ;   435,35 ;     
27.10.2014 07:01:00   ;   434,73 ;     
19.01.2015 07:01:00   ;   434,85 ;     
01.08.2016 07:01:00   ;   434,64 ;     
27.03.2017 07:01:00   ;   434,79 ;     
29.01.2018 07:01:00   ;   435,52 ;     
18.02.2019 07:01:00   ;   434,36 ;     
09.03.2020 07:01:00   ;   434,26 ;     
09.08.2021 07:01:00   ;   435,35 ;     
