Messstelle:                ;Weitendorf, Bl  3628
HZB-Nummer:                ;319202
HD-Nummer:                 ;uw3628
DBMS-Nummer:               ;6002405
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1976
 Geländehöhe:              ;302,11
 Messpunkthöhe:            ;302,81
 Sohllage:                 ;294,41
 T-Messtiefe u.GOK:        ;4,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 28 03                 ;46 53 35
  01.01.1976               ;15 28 01                 ;46 53 34
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.02.1976 07:01:00   ;   300,33 ;     
10.04.1977 07:01:00   ;   300,72 ;     
24.07.1978 07:01:00   ;   300,50 ;     
23.07.1979 07:01:00   ;   301,39 ;     
04.12.1980 07:01:00   ;   300,78 ;     
01.01.1981 00:00:05   ;   300,52 ;     
15.10.1982 07:01:00   ;   301,57 ;     
01.01.1983 00:00:05   ;   300,82 ;     
12.04.1984 07:01:00   ;   300,58 ;     
10.06.1985 07:01:00   ;   300,70 ;     
30.05.1986 07:01:00   ;   301,31 ;     
05.08.1987 07:01:00   ;   301,41 ;     
21.09.1988 07:01:00   ;   300,38 ;     
19.08.1989 07:01:00   ;   301,98 ;     
16.07.1990 07:01:00   ;   299,98 ;     
22.07.1991 07:01:00   ;   300,91 ;     
01.01.1992 00:00:05   ;   300,40 ;     
26.12.1993 07:01:00   ;   300,57 ;     
16.01.1994 07:01:00   ;   300,89 ;     
06.03.1995 07:01:00   ;   301,21 ;     
06.04.1996 07:01:00   ;   301,71 ;     
31.12.1997 23:59:55   ;   300,11 ;     
06.11.1998 12:00:00   ;   300,81 ;     
08.09.1999 12:00:00   ;   300,43 ;     
31.12.2000 23:59:55   ;   300,01 ;     
17.01.2001 08:11:25   ;   300,20 ;     
31.12.2002 23:56:25   ;   300,08 ;     
01.01.2003 07:30:00   ;   300,08 ;     
07.07.2004 00:40:15   ;   301,13 ;     
14.10.2005 15:49:25   ;   300,50 ;     
03.06.2006 08:49:15   ;   300,46 ;     
10.04.2007 00:08:45   ;   299,76 ;     
29.12.2008 12:00:00   ;   299,68 ;     
26.06.2009 21:00:00   ;   301,80 ;     
27.09.2010 20:00:00   ;   300,38 ;     
19.01.2011 15:00:00   ;   300,33 ;     
05.11.2012 22:00:00   ;   300,67 ;     
07.05.2013 22:00:00   ;   302,12 ;     
13.09.2014 14:00:00   ;   302,04 ;     
01.01.2015 00:00:05   ;   300,35 ;     
06.06.2016 01:00:00   ;   300,52 ;     
01.01.2017 00:00:05   ;   299,82 ;     
05.06.2018 08:00:00   ;   301,57 ;     
28.07.2019 08:00:00   ;   299,92 ;     
16.10.2020 14:00:00   ;   300,33 ;     
14.01.2021 06:00:00   ;   300,33 ;     
