Messstelle:                ;Nikitsch, Bl 4
HZB-Nummer:                ;335695
HD-Nummer:                 ;
DBMS-Nummer:               ;1002277
PorenGW-Gebiet:            ;322 Nikitschbachtal
Grundwasserkörper:         ;Gruppe Ikvatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.10.2005
 Geländehöhe:              ;226,10
 Messpunkthöhe:            ;226,95
 Sohllage:                 ;215,10
 T-Messtiefe u.GOK:        ;10,15
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1993               ;16 40 29                 ;47 32 24
  31.12.1992               ;16 40 29                 ;47 32 24
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.03.1993 07:01:00   ;   216,69 ;     
03.07.1994 07:01:00   ;   217,12 ;     
07.07.1995 07:01:00   ;   217,12 ;     
10.11.1996 07:01:00   ;   218,90 ;     
05.01.1997 11:30:00   ;   218,77 ;     
31.12.1998 23:59:55   ;   218,33 ;     
16.05.1999 10:00:00   ;   218,52 ;     
01.01.2000 00:00:05   ;   218,26 ;     
01.01.2001 00:00:05   ;   217,76 ;     
01.01.2002 00:00:05   ;   217,44 ;     
01.03.2003 10:00:00   ;   216,92 ;     
01.01.2004 00:00:05   ;   216,66 ;     
26.03.2005 10:00:00   ;   216,75 ;     
06.05.2006 17:00:00   ;   216,89 ;     
02.05.2007 11:00:00   ;   216,78 ;     
21.11.2008 16:00:00   ;   217,54 ;     
26.06.2009 12:00:00   ;   218,06 ;     
01.01.2010 00:00:05   ;   217,82 ;     
25.01.2011 19:00:00   ;   217,82 ;     
05.01.2012 09:00:00   ;   217,20 ;     
27.06.2013 15:00:00   ;   217,82 ;     
27.12.2014 12:00:00   ;   218,44 ;     
28.05.2015 17:00:00   ;   218,70 ;     
28.05.2016 18:00:00   ;   218,26 ;     
01.01.2017 05:00:00   ;   217,89 ;     
20.04.2018 14:00:00   ;   217,08 ;     
01.01.2019 00:00:05   ;   216,77 ;     
05.01.2020 10:50:00   ;   216,55 ;     
02.05.2021 10:04:00   ;   216,45 ;     
