Messstelle:                ;Rattersdorf, Bl 2
HZB-Nummer:                ;335844
HD-Nummer:                 ;
DBMS-Nummer:               ;1002288
PorenGW-Gebiet:            ;327 Günstal
Grundwasserkörper:         ;Günstal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.05.2008
 Geländehöhe:              ;301,87
 Messpunkthöhe:            ;302,72
 Sohllage:                 ;292,24
 T-Messtiefe u.GOK:        ;7,65
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1993               ;16 28 05                 ;47 24 47
  31.12.1992               ;16 28 01                 ;47 24 46
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1993 23:59:55   ;   298,98 ;     
09.01.1994 07:01:00   ;   299,30 ;     
19.06.1995 07:01:00   ;   299,15 ;     
07.04.1996 07:01:00   ;   300,35 ;     
04.08.1997 14:00:00   ;   298,98 ;     
07.09.1998 14:00:00   ;   299,40 ;     
24.05.1999 14:00:00   ;   299,24 ;     
13.02.2000 14:00:00   ;   299,10 ;     
07.01.2001 14:00:00   ;   298,79 ;     
08.12.2002 14:00:00   ;   298,96 ;     
01.01.2003 00:00:05   ;   298,82 ;     
27.06.2004 14:00:00   ;   299,95 ;     
20.03.2005 14:00:00   ;   299,26 ;     
26.02.2006 14:00:00   ;   299,26 ;     
15.12.2007 15:00:00   ;   299,00 ;     
27.07.2008 14:00:00   ;   299,27 ;     
09.03.2009 14:00:00   ;   299,23 ;     
27.09.2010 06:00:00   ;   300,13 ;     
01.01.2011 00:00:05   ;   298,93 ;     
07.11.2012 06:00:00   ;   299,17 ;     
25.11.2013 13:00:00   ;   300,03 ;     
18.02.2014 03:00:00   ;   300,01 ;     
24.05.2015 17:00:00   ;   299,14 ;     
23.08.2016 09:00:00   ;   298,89 ;     
12.01.2017 17:00:00   ;   298,78 ;     
04.04.2018 06:00:00   ;   298,95 ;     
23.11.2019 13:00:00   ;   298,85 ;     
17.10.2020 15:00:00   ;   299,09 ;     
29.01.2021 05:00:00   ;   298,91 ;     
