Messstelle:                ;Marchtrenk, Br 21.9
HZB-Nummer:                ;307777
HD-Nummer:                 ;W21.9
DBMS-Nummer:               ;4002120
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;09.09.2008
 Geländehöhe:              ;299,04
 Messpunkthöhe:            ;299,59
 Sohllage:                 ;288,61
 T-Messtiefe u.GOK:        ;10,25
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  15.05.2020               ;14 08 01                 ;48 11 51
  01.01.2003               ;14 07 59                 ;48 11 51
  01.04.1930               ;14 07 59                 ;48 11 51
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.05.1941 07:01:00   ;   291,62 ;     
01.08.1948 07:00:00   ;   291,45 ;     
01.09.1949 07:00:00   ;   290,92 ;     
01.03.1950 07:01:00   ;   290,41 ;     
15.07.1951 07:01:00   ;   290,25 ;     
15.04.1952 07:01:00   ;   290,79 ;     
15.03.1953 07:01:00   ;   290,15 ;     
19.07.1954 07:01:00   ;   291,51 ;     
02.05.1955 07:01:00   ;   290,74 ;     
10.09.1956 07:01:00   ;   290,65 ;     
05.08.1957 07:01:00   ;   290,79 ;     
03.03.1958 07:01:00   ;   291,45 ;     
24.08.1959 07:01:00   ;   291,07 ;     
04.04.1960 07:01:00   ;   290,44 ;     
19.06.1961 07:02:00   ;   290,47 ;     
11.06.1962 07:01:00   ;   290,53 ;     
08.04.1963 07:01:00   ;   290,28 ;     
30.11.1964 07:01:00   ;   290,05 ;     
21.06.1965 07:01:00   ;   291,50 ;     
31.12.1966 23:59:55   ;   290,84 ;     
06.02.1967 07:01:00   ;   291,18 ;     
12.02.1968 07:01:00   ;   290,66 ;     
17.02.1969 07:01:00   ;   290,10 ;     
30.03.1970 07:01:00   ;   290,61 ;     
01.01.1971 00:00:05   ;   290,37 ;     
31.07.1972 07:01:00   ;   290,37 ;     
21.05.1973 07:01:00   ;   290,12 ;     
12.08.1974 07:01:00   ;   290,52 ;     
28.07.1975 07:01:00   ;   291,00 ;     
09.02.1976 07:01:00   ;   290,47 ;     
14.03.1977 07:01:00   ;   290,93 ;     
22.05.1978 07:01:00   ;   290,25 ;     
23.07.1979 07:01:00   ;   290,75 ;     
12.05.1980 07:01:00   ;   290,73 ;     
17.02.1981 07:01:00   ;   291,19 ;     
15.02.1982 07:01:00   ;   291,39 ;     
26.03.1983 07:01:00   ;   290,55 ;     
09.06.1984 07:01:00   ;   290,27 ;     
04.10.1985 07:01:00   ;   290,78 ;     
01.02.1986 07:01:00   ;   291,25 ;     
10.07.1987 07:01:00   ;   291,03 ;     
10.04.1988 07:01:00   ;   291,37 ;     
11.03.1989 07:01:00   ;   290,79 ;     
26.05.1990 07:01:00   ;   290,54 ;     
27.09.1991 07:01:00   ;   290,90 ;     
02.04.1992 07:01:00   ;   290,72 ;     
29.03.1993 07:01:00   ;   290,51 ;     
28.04.1994 07:01:00   ;   291,45 ;     
20.04.1995 07:01:00   ;   290,80 ;     
22.05.1996 07:01:00   ;   291,12 ;     
31.07.1997 07:01:00   ;   290,85 ;     
01.01.1998 00:00:05   ;   290,56 ;     
06.03.1999 07:01:00   ;   290,82 ;     
19.04.2000 07:01:00   ;   290,97 ;     
30.04.2001 07:01:00   ;   290,70 ;     
19.08.2002 07:01:00   ;   291,27 ;     
13.01.2003 07:01:00   ;   291,36 ;     
05.04.2004 07:01:00   ;   290,53 ;     
01.08.2005 07:01:00   ;   290,57 ;     
10.04.2006 07:01:00   ;   291,23 ;     
24.12.2007 07:01:00   ;   290,59 ;     
07.04.2008 07:01:00   ;   290,58 ;     
09.07.2009 01:00:00   ;   291,25 ;     
18.06.2010 03:00:00   ;   290,76 ;     
28.02.2011 20:00:00   ;   290,19 ;     
01.02.2012 00:00:00   ;   290,56 ;     
15.06.2013 18:00:00   ;   291,22 ;     
07.11.2014 19:00:00   ;   290,38 ;     
31.05.2015 02:00:00   ;   290,50 ;     
26.07.2016 17:00:00   ;   290,57 ;     
21.05.2017 17:00:00   ;   290,34 ;     
02.02.2018 00:00:00   ;   290,73 ;     
07.06.2019 15:00:00   ;   290,14 ;     
12.11.2020 19:00:00   ;   290,22 ;     
11.08.2021 06:00:00   ;   290,52 ;     
