Messstelle:                ;Klagenfurt, Blt 225
HZB-Nummer:                ;338756
HD-Nummer:                 ;
DBMS-Nummer:               ;2002139
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;26.08.2021
 Geländehöhe:              ;438,17
 Messpunkthöhe:            ;439,18
 Sohllage:                 ;429,69
 T-Messtiefe u.GOK:        ;4,99
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  25.11.1991               ;14 18 48                 ;46 35 42
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.11.1991 07:01:00   ;   436,33 ;     
07.12.1992 07:01:00   ;   436,39 ;     
27.10.1993 07:01:00   ;   436,23 ;     
18.04.1994 07:01:00   ;   436,09 ;     
21.03.1995 07:01:00   ;   436,12 ;     
26.11.1996 07:01:00   ;   436,28 ;     
03.03.1997 07:30:00   ;   436,00 ;     
10.11.1998 07:30:00   ;   436,19 ;     
25.10.1999 07:30:00   ;   436,11 ;     
21.11.2000 13:30:00   ;   436,93 ;     
01.01.2001 00:00:05   ;   436,07 ;     
25.11.2002 07:30:00   ;   436,26 ;     
03.11.2003 07:30:00   ;   436,06 ;     
21.06.2004 07:30:00   ;   436,32 ;     
22.08.2005 07:30:00   ;   436,54 ;     
03.04.2006 07:30:00   ;   436,08 ;     
02.04.2007 07:30:00   ;   435,82 ;     
22.12.2008 07:30:00   ;   436,43 ;     
14.09.2009 07:30:00   ;   436,30 ;     
01.01.2010 00:00:05   ;   436,15 ;     
17.01.2011 07:30:00   ;   435,94 ;     
05.11.2012 07:30:00   ;   436,39 ;     
24.11.2013 20:00:00   ;   436,32 ;     
22.02.2014 14:00:00   ;   436,86 ;     
15.10.2015 15:00:00   ;   436,50 ;     
30.08.2016 03:28:00   ;   436,36 ;     
19.09.2017 22:00:00   ;   436,78 ;     
12.04.2018 06:00:00   ;   436,27 ;     
18.11.2019 07:00:00   ;   436,59 ;     
12.10.2020 00:00:00   ;   436,56 ;     
24.01.2021 05:23:00   ;   436,05 ;     
