Messstelle:                ;Judendorf, Br 15.8
HZB-Nummer:                ;324970
HD-Nummer:                 ;T15.8
DBMS-Nummer:               ;4002597
PorenGW-Gebiet:            ;133 Feilbachgebiet
Grundwasserkörper:         ;Gruppe Zwischen Krems und Moosbachl [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;14.08.2005
 Geländehöhe:              ;380,73
 Messpunkthöhe:            ;381,10
 Sohllage:                 ;358,66
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;14 23 36                 ;48 04 28
  01.10.1996               ;14 23 37                 ;48 04 21
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.11.1996 07:01:00   ;   361,07 ;     
01.01.1997 00:00:05   ;   361,03 ;     
27.12.1998 07:01:00   ;   360,97 ;     
11.04.1999 07:01:00   ;   361,53 ;     
16.04.2000 07:01:00   ;   360,88 ;     
12.05.2001 07:01:00   ;   360,90 ;     
31.12.2002 23:59:55   ;   361,46 ;     
02.03.2003 07:01:00   ;   361,93 ;     
27.06.2004 07:01:00   ;   360,17 ;     
14.08.2005 07:01:00   ;   360,72 ;     
14.05.2006 07:01:00   ;   361,39 ;     
15.04.2007 07:01:00   ;   360,39 ;     
11.05.2008 07:01:00   ;   360,34 ;     
26.07.2009 07:01:00   ;   361,37 ;     
15.08.2010 07:01:00   ;   360,55 ;     
20.03.2011 07:01:00   ;   360,23 ;     
01.07.2012 07:01:00   ;   359,72 ;     
07.07.2013 07:01:00   ;   361,30 ;     
05.01.2014 07:01:00   ;   360,38 ;     
26.04.2015 07:01:00   ;   360,30 ;     
31.12.2016 23:59:55   ;   359,87 ;     
04.06.2017 07:01:00   ;   360,17 ;     
12.03.2018 07:01:00   ;   360,21 ;     
17.03.2019 07:01:00   ;   359,53 ;     
27.12.2020 07:01:00   ;   359,21 ;     
31.12.2021 23:59:55   ;   359,91 ;     
