Messstelle:                ;Tobaj, Bl 11
HZB-Nummer:                ;345017
HD-Nummer:                 ;
DBMS-Nummer:               ;1002305
PorenGW-Gebiet:            ;334 Stremtal
Grundwasserkörper:         ;Stremtal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1995
 Geländehöhe:              ;218,06
 Messpunkthöhe:            ;218,71
 Sohllage:                 ;212,53
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1995               ;16 18 41                 ;47 04 41
  31.12.1994               ;16 33 46                 ;47 48 52
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.02.1995 07:01:00   ;   217,32 ;     
31.03.1996 07:01:00   ;   217,47 ;     
10.08.1997 13:00:00   ;   217,20 ;     
08.11.1998 13:00:00   ;   217,25 ;     
23.05.1999 13:00:00   ;   217,21 ;     
27.02.2000 13:00:00   ;   217,22 ;     
01.04.2001 13:00:00   ;   217,29 ;     
09.12.2002 13:00:00   ;   217,01 ;     
19.01.2003 13:00:00   ;   217,10 ;     
27.06.2004 13:00:00   ;   217,17 ;     
11.12.2005 13:00:00   ;   217,12 ;     
26.02.2006 13:00:00   ;   217,15 ;     
30.09.2007 13:00:00   ;   217,12 ;     
20.07.2008 13:00:00   ;   217,03 ;     
05.07.2009 13:00:00   ;   217,35 ;     
04.04.2010 13:00:00   ;   217,26 ;     
16.01.2011 13:00:00   ;   217,20 ;     
04.11.2012 13:00:00   ;   217,21 ;     
03.03.2013 13:00:00   ;   217,25 ;     
14.09.2014 13:00:00   ;   217,23 ;     
01.03.2015 13:00:00   ;   217,20 ;     
06.03.2016 13:00:00   ;   217,12 ;     
26.02.2017 13:00:00   ;   217,10 ;     
25.03.2018 13:00:00   ;   217,13 ;     
22.12.2019 13:00:00   ;   217,12 ;     
18.10.2020 13:00:00   ;   217,20 ;     
01.01.2021 00:00:05   ;   217,16 ;     
