Messstelle:                ;Mitterau, Bl 312
HZB-Nummer:                ;327148
HD-Nummer:                 ;
DBMS-Nummer:               ;3002755
PorenGW-Gebiet:            ;190 Pielachtal
Grundwasserkörper:         ;Pielachtal [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.03.2011
 Geländehöhe:              ;245,13
 Messpunkthöhe:            ;245,88
 Sohllage:                 ;238,29
 T-Messtiefe u.GOK:        ;5,25
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 29 15                 ;48 12 06
  01.01.2009               ;15 29 15                 ;48 12 06
  01.01.1982               ;15 29 17                 ;48 12 04
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.02.1982 07:01:00   ;   242,65 ;     
28.03.1983 07:01:00   ;   242,28 ;     
11.06.1984 07:01:00   ;   242,18 ;     
12.08.1985 07:01:00   ;   242,58 ;     
24.03.1986 07:01:00   ;   242,59 ;     
18.05.1987 07:01:00   ;   242,71 ;     
28.03.1988 07:01:00   ;   242,91 ;     
01.05.1989 07:01:00   ;   242,84 ;     
21.05.1990 07:01:00   ;   242,54 ;     
20.05.1991 07:01:00   ;   243,10 ;     
15.06.1992 07:01:00   ;   242,39 ;     
12.04.1993 07:01:00   ;   242,36 ;     
18.04.1994 07:01:00   ;   242,78 ;     
24.04.1995 07:01:00   ;   242,22 ;     
25.10.1996 07:01:00   ;   242,84 ;     
11.07.1997 07:30:00   ;   243,03 ;     
27.03.1998 07:30:00   ;   242,29 ;     
27.02.1999 07:30:00   ;   242,53 ;     
09.02.2000 07:30:00   ;   242,49 ;     
31.12.2001 23:59:55   ;   242,13 ;     
16.08.2002 07:30:00   ;   243,23 ;     
31.01.2003 07:30:00   ;   242,63 ;     
25.06.2004 07:30:00   ;   242,54 ;     
26.08.2005 07:30:00   ;   242,88 ;     
11.08.2006 07:30:00   ;   243,09 ;     
21.12.2007 07:30:00   ;   242,64 ;     
01.01.2008 00:00:05   ;   242,48 ;     
26.06.2009 07:30:00   ;   243,91 ;     
13.08.2010 07:01:00   ;   242,77 ;     
28.01.2011 07:01:00   ;   242,32 ;     
05.08.2012 03:00:00   ;   242,19 ;     
26.06.2013 19:00:00   ;   243,24 ;     
19.05.2014 10:00:00   ;   242,96 ;     
26.05.2015 14:00:00   ;   242,47 ;     
20.11.2016 13:00:00   ;   242,53 ;     
25.02.2017 12:00:00   ;   242,34 ;     
01.02.2018 20:00:00   ;   242,10 ;     
02.06.2019 09:00:00   ;   242,41 ;     
09.09.2020 12:00:00   ;   242,84 ;     
02.09.2021 06:00:00   ;   242,43 ;     
