Messstelle:                ;Wolfsberg, Br 913
HZB-Nummer:                ;360529
HD-Nummer:                 ;
DBMS-Nummer:               ;2900072
PorenGW-Gebiet:            ;447 Lavanttal
Grundwasserkörper:         ;Lavanttal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.04.2015
 Geländehöhe:              ;469,94
 Messpunkthöhe:            ;470,11
 Sohllage:                 ;460,90
 T-Messtiefe u.GOK:        ;9,83
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  17.04.2015               ;14 50 41                 ;46 51 15
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2017 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 17.4.15: 9.83 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.05.2015 00:00:00   ;    10,8 ;     
01.06.2015 00:00:00   ;    10,7 ;     
01.07.2015 00:00:00   ;    10,7 ;     
01.08.2015 00:00:00   ;    10,9 ;     
01.09.2015 00:00:00   ;    11,0 ;     
01.10.2015 00:00:00   ;    11,2 ;     
01.11.2015 00:00:00   ;    11,4 ;     
01.12.2015 00:00:00   ;    11,5 ;     
01.01.2016 00:00:00   ;    11,6 ;     
01.02.2016 00:00:00   ;    11,4 ;     
01.03.2016 00:00:00   ;    11,2 ;     
01.04.2016 00:00:00   ;    10,9 ;     
01.05.2016 00:00:00   ;    10,7 ;     
01.06.2016 00:00:00   ;    10,6 ;     
01.07.2016 00:00:00   ;    10,6 ;     
01.08.2016 00:00:00   ;    10,8 ;     
01.09.2016 00:00:00   ;    11,0 ;     
01.10.2016 00:00:00   ;    11,1 ;     
01.11.2016 00:00:00   ;    11,3 ;     
01.12.2016 00:00:00   ;    11,4 ;     
01.01.2017 00:00:00   ;    11,6 ;     
01.02.2017 00:00:00   ;    11,4 ;     
01.03.2017 00:00:00   ;    11,1 ;     
01.04.2017 00:00:00   ;    10,8 ;     
01.05.2017 00:00:00   ;Lücke    ;     
01.06.2017 00:00:00   ;Lücke    ;     
01.07.2017 00:00:00   ;Lücke    ;     
01.08.2017 00:00:00   ;Lücke    ;     
01.09.2017 00:00:00   ;Lücke    ;     
01.10.2017 00:00:00   ;Lücke    ;     
01.11.2017 00:00:00   ;Lücke    ;     
01.12.2017 00:00:00   ;Lücke    ;     
01.01.2018 00:00:00   ;Lücke    ;     
01.02.2018 00:00:00   ;Lücke    ;     
01.03.2018 00:00:00   ;Lücke    ;     
01.04.2018 00:00:00   ;Lücke    ;     
01.05.2018 00:00:00   ;Lücke    ;     
01.06.2018 00:00:00   ;Lücke    ;     
01.07.2018 00:00:00   ;    10,8 ;     
01.08.2018 00:00:00   ;    11,3 ;     
01.09.2018 00:00:00   ;    11,8 ;     
01.10.2018 00:00:00   ;    12,3 ;     
01.11.2018 00:00:00   ;    12,4 ;     
01.12.2018 00:00:00   ;    12,0 ;     
01.01.2019 00:00:00   ;    11,7 ;     
01.02.2019 00:00:00   ;    11,6 ;     
01.03.2019 00:00:00   ;    11,4 ;     
