Messstelle:                ;Neufeld a.d. Leitha, Bl 10
HZB-Nummer:                ;345868
HD-Nummer:                 ;
DBMS-Nummer:               ;1002419
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Gruppe Südl. Wiener Becken-Ostrand [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;14.09.2017
 Geländehöhe:              ;230,78
 Messpunkthöhe:            ;231,68
 Sohllage:                 ;222,68
 T-Messtiefe u.GOK:        ;7,10
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2004               ;16 22 36                 ;47 52 00
  31.12.2003               ;16 22 32                 ;47 51 58
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 14.9.17: 7.1 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.08.2019 00:00:00   ;    11,6 ;     
01.09.2019 00:00:00   ;    12,1 ;     
01.10.2019 00:00:00   ;    12,6 ;     
01.11.2019 00:00:00   ;    12,9 ;     
01.12.2019 00:00:00   ;    12,8 ;     
01.01.2020 00:00:00   ;    12,3 ;     
01.02.2020 00:00:00   ;    11,7 ;     
01.03.2020 00:00:00   ;    11,1 ;     
01.04.2020 00:00:00   ;    10,8 ;     
01.05.2020 00:00:00   ;    10,7 ;     
01.06.2020 00:00:00   ;    10,9 ;     
01.07.2020 00:00:00   ;    11,3 ;     
01.08.2020 00:00:00   ;    11,8 ;     
01.09.2020 00:00:00   ;    12,2 ;     
01.10.2020 00:00:00   ;    12,5 ;     
01.11.2020 00:00:00   ;    12,6 ;     
01.12.2020 00:00:00   ;    12,5 ;     
01.01.2021 00:00:00   ;    12,0 ;     
01.02.2021 00:00:00   ;    11,4 ;     
01.03.2021 00:00:00   ;    10,8 ;     
01.04.2021 00:00:00   ;    10,4 ;     
01.05.2021 00:00:00   ;    10,2 ;     
01.06.2021 00:00:00   ;    10,3 ;     
01.07.2021 00:00:00   ;    10,7 ;     
01.08.2021 00:00:00   ;    11,3 ;     
01.09.2021 00:00:00   ;    12,0 ;     
01.10.2021 00:00:00   ;    12,4 ;     
01.11.2021 00:00:00   ;    12,6 ;     
01.12.2021 00:00:00   ;    12,3 ;     
01.01.2022 00:00:00   ;Lücke        ; 
