Messstelle:                ;Wien 22, Br N8
HZB-Nummer:                ;350330
HD-Nummer:                 ;N8
DBMS-Nummer:               ;9002311
PorenGW-Gebiet:            ;224 Marchfeld
Grundwasserkörper:         ;Marchfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Wien (MA 45)
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;20.11.2015
 Geländehöhe:              ;152,90
 Messpunkthöhe:            ;154,38
 Sohllage:                 ;136,78
 T-Messtiefe u.GOK:        ;5,52
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.06.1981               ;16 34 34                 ;48 09 16
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2016 bis -> FG56 Daten vor dem Vergleichszeitraum vorhanden, die in einer anderen Tiefe gemessen wurden und daher nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2019 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 25.1.08: 13.52 - 20.11.15: 5.52 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.05.2016 00:00:00   ;    11,5 ;     
01.06.2016 00:00:00   ;Lücke    ;     
01.07.2016 00:00:00   ;    11,6 ;     
01.08.2016 00:00:00   ;    11,7 ;     
01.09.2016 00:00:00   ;    12,0 ;     
01.10.2016 00:00:00   ;    12,3 ;     
01.11.2016 00:00:00   ;    12,4 ;     
01.12.2016 00:00:00   ;    12,3 ;     
01.01.2017 00:00:00   ;    12,1 ;     
01.02.2017 00:00:00   ;    11,8 ;     
01.03.2017 00:00:00   ;    11,6 ;     
01.04.2017 00:00:00   ;    11,4 ;     
01.05.2017 00:00:00   ;    11,4 ;     
01.06.2017 00:00:00   ;    11,4 ;     
01.07.2017 00:00:00   ;    11,4 ;     
01.08.2017 00:00:00   ;    11,7 ;     
01.09.2017 00:00:00   ;    12,0 ;     
01.10.2017 00:00:00   ;    12,3 ;     
01.11.2017 00:00:00   ;    12,4 ;     
01.12.2017 00:00:00   ;    12,3 ;     
01.01.2018 00:00:00   ;    12,1 ;     
01.02.2018 00:00:00   ;    11,8 ;     
01.03.2018 00:00:00   ;    11,6 ;     
01.04.2018 00:00:00   ;    11,4 ;     
01.05.2018 00:00:00   ;    11,4 ;     
01.06.2018 00:00:00   ;    11,4 ;     
01.07.2018 00:00:00   ;    11,4 ;     
01.08.2018 00:00:00   ;    11,7 ;     
01.09.2018 00:00:00   ;    12,0 ;     
01.10.2018 00:00:00   ;    12,3 ;     
01.11.2018 00:00:00   ;    12,5 ;     
01.12.2018 00:00:00   ;    12,3 ;     
01.01.2019 00:00:00   ;    12,1 ;     
01.02.2019 00:00:00   ;    11,9 ;     
01.03.2019 00:00:00   ;    11,7 ;     
01.04.2019 00:00:00   ;    11,4 ;     
01.05.2019 00:00:00   ;    11,5 ;     
01.06.2019 00:00:00   ;    11,4 ;     
01.07.2019 00:00:00   ;    11,5 ;     
01.08.2019 00:00:00   ;    11,7 ;     
01.09.2019 00:00:00   ;    12,0 ;     
01.10.2019 00:00:00   ;    12,3 ;     
01.11.2019 00:00:00   ;    12,4 ;     
01.12.2019 00:00:00   ;    12,3 ;     
01.01.2020 00:00:00   ;    12,1 ;     
01.02.2020 00:00:00   ;    11,8 ;     
01.03.2020 00:00:00   ;    11,6 ;     
01.04.2020 00:00:00   ;    11,5 ;     
01.05.2020 00:00:00   ;    11,5 ;     
01.06.2020 00:00:00   ;    11,5 ;     
01.07.2020 00:00:00   ;    11,4 ;     
01.08.2020 00:00:00   ;    11,7 ;     
01.09.2020 00:00:00   ;    12,0 ;     
01.10.2020 00:00:00   ;    12,0 ;     
01.11.2020 00:00:00   ;    12,0 ;     
01.12.2020 00:00:00   ;    12,1 ;     
01.01.2021 00:00:00   ;    12,0 ;     
01.02.2021 00:00:00   ;    11,8 ;     
01.03.2021 00:00:00   ;    11,5 ;     
01.04.2021 00:00:00   ;    11,4 ;     
01.05.2021 00:00:00   ;    11,3 ;     
01.06.2021 00:00:00   ;    11,4 ;     
01.07.2021 00:00:00   ;    11,3 ;     
01.08.2021 00:00:00   ;    11,6 ;     
01.09.2021 00:00:00   ;    11,9 ;     
01.10.2021 00:00:00   ;    12,2 ;     
01.11.2021 00:00:00   ;    12,3 ;     
01.12.2021 00:00:00   ;    12,3 ;     
01.01.2022 00:00:00   ;Lücke        ; 
