Messstelle:                ;Altenstadt, Bl 01.32.41 A
HZB-Nummer:                ;322305
HD-Nummer:                 ;01.32.41 A
DBMS-Nummer:               ;8002117
PorenGW-Gebiet:            ;004 Rheintal
Grundwasserkörper:         ;Rheintal [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;11.03.2019
 Geländehöhe:              ;446,07
 Messpunkthöhe:            ;446,89
 Sohllage:                 ;423,37
 T-Messtiefe u.GOK:        ;17,68
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.12.2003               ;09 37 15                 ;47 15 42
  01.01.1979               ;09 37 15                 ;47 15 42
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2013 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 1.1.79: 17.7 - 11.3.19: 17.68 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.01.2013 00:00:00   ;    10,5 ;     
01.02.2013 00:00:00   ;    10,6 ;     
01.03.2013 00:00:00   ;    10,6 ;     
01.04.2013 00:00:00   ;    10,7 ;     
01.05.2013 00:00:00   ;    10,7 ;     
01.06.2013 00:00:00   ;    10,6 ;     
01.07.2013 00:00:00   ;    10,6 ;     
01.08.2013 00:00:00   ;    10,6 ;     
01.09.2013 00:00:00   ;    10,6 ;     
01.10.2013 00:00:00   ;    10,5 ;     
01.11.2013 00:00:00   ;    10,5 ;     
01.12.2013 00:00:00   ;    10,6 ;     
01.01.2014 00:00:00   ;    10,6 ;     
01.02.2014 00:00:00   ;    10,6 ;     
