
Messstelle:                ;St. Paul, Bl 908
HZB-Nummer:                ;351965
HD-Nummer:                 ;
DBMS-Nummer:               ;2002387
PorenGW-Gebiet:            ;447 Lavanttal
Grundwasserkörper:         ;Lavanttal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.04.2015
 Geländehöhe:              ;426,59
 Messpunkthöhe:            ;427,61
 Sohllage:                 ;387,56
 T-Messtiefe u.GOK:        ;23,98
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  02.11.2005               ;14 50 43                 ;46 43 18
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 2.11.05: 33.95 - 17.4.15: 23.98 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.05.2015 00:00:00   ;     9,7 ;     
01.06.2015 00:00:00   ;     9,7 ;     
01.07.2015 00:00:00   ;     9,7 ;     
01.08.2015 00:00:00   ;     9,7 ;     
01.09.2015 00:00:00   ;     9,7 ;     
01.10.2015 00:00:00   ;     9,7 ;     
01.11.2015 00:00:00   ;     9,7 ;     
01.12.2015 00:00:00   ;     9,7 ;     
01.01.2016 00:00:00   ;     9,7 ;     
01.02.2016 00:00:00   ;     9,7 ;     
01.03.2016 00:00:00   ;     9,7 ;     
01.04.2016 00:00:00   ;     9,7 ;     
01.05.2016 00:00:00   ;     9,7 ;     
01.06.2016 00:00:00   ;     9,7 ;     
01.07.2016 00:00:00   ;     9,7 ;     
01.08.2016 00:00:00   ;     9,7 ;     
01.09.2016 00:00:00   ;     9,7 ;     
01.10.2016 00:00:00   ;     9,7 ;     
01.11.2016 00:00:00   ;     9,7 ;     
01.12.2016 00:00:00   ;     9,7 ;     
01.01.2017 00:00:00   ;     9,7 ;     
01.02.2017 00:00:00   ;     9,7 ;     
01.03.2017 00:00:00   ;     9,7 ;     
01.04.2017 00:00:00   ;     9,7 ;     
01.05.2017 00:00:00   ;     9,7 ;     
01.06.2017 00:00:00   ;     9,7 ;     
01.07.2017 00:00:00   ;     9,7 ;     
01.08.2017 00:00:00   ;     9,7 ;     
01.09.2017 00:00:00   ;     9,7 ;     
01.10.2017 00:00:00   ;     9,7 ;     
01.11.2017 00:00:00   ;     9,7 ;     
01.12.2017 00:00:00   ;     9,7 ;     
01.01.2018 00:00:00   ;     9,7 ;     
01.02.2018 00:00:00   ;     9,7 ;     
01.03.2018 00:00:00   ;     9,7 ;     
01.04.2018 00:00:00   ;     9,8 ;     
01.05.2018 00:00:00   ;     9,8 ;     
01.06.2018 00:00:00   ;     9,8 ;     
01.07.2018 00:00:00   ;     9,8 ;     
01.08.2018 00:00:00   ;     9,7 ;     
01.09.2018 00:00:00   ;     9,8 ;     
01.10.2018 00:00:00   ;     9,8 ;     
01.11.2018 00:00:00   ;     9,8 ;     
01.12.2018 00:00:00   ;     9,8 ;     
01.01.2019 00:00:00   ;     9,8 ;     
01.02.2019 00:00:00   ;     9,8 ;     
01.03.2019 00:00:00   ;     9,8 ;     
01.04.2019 00:00:00   ;     9,8 ;     
01.05.2019 00:00:00   ;     9,8 ;     
01.06.2019 00:00:00   ;     9,8 ;     
01.07.2019 00:00:00   ;     9,8 ;     
01.08.2019 00:00:00   ;     9,8 ;     
01.09.2019 00:00:00   ;     9,8 ;     
01.10.2019 00:00:00   ;     9,8 ;     
01.11.2019 00:00:00   ;     9,8 ;     
01.12.2019 00:00:00   ;     9,8 ;     
01.01.2020 00:00:00   ;     9,8 ;     
01.02.2020 00:00:00   ;     9,8 ;     
01.03.2020 00:00:00   ;     9,8 ;     
01.04.2020 00:00:00   ;     9,8 ;     
01.05.2020 00:00:00   ;     9,8 ;     
01.06.2020 00:00:00   ;     9,8 ;     
01.07.2020 00:00:00   ;     9,8 ;     
01.08.2020 00:00:00   ;Lücke        ; 
