Messstelle:                ;Nüziders, Bl 06.35.17
HZB-Nummer:                ;321943
HD-Nummer:                 ;06.35.17
DBMS-Nummer:               ;8002084
PorenGW-Gebiet:            ;003 Walgau
Grundwasserkörper:         ;Walgau [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.08.2015
 Geländehöhe:              ;539,17
 Messpunkthöhe:            ;540,14
 Sohllage:                 ;530,39
 T-Messtiefe u.GOK:        ;8,54
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  11.11.1975               ;09 47 29                 ;47 10 32
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 12.10.10: 8.54 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.12.2014 00:00:00   ;    10,4 ;     
01.01.2015 00:00:00   ;    10,5 ;     
01.02.2015 00:00:00   ;    10,4 ;     
01.03.2015 00:00:00   ;    10,2 ;     
01.04.2015 00:00:00   ;     9,9 ;     
01.05.2015 00:00:00   ;     9,8 ;     
01.06.2015 00:00:00   ;     9,8 ;     
01.07.2015 00:00:00   ;     9,8 ;     
01.08.2015 00:00:00   ;     9,9 ;     
01.09.2015 00:00:00   ;    10,0 ;     
01.10.2015 00:00:00   ;    10,1 ;     
01.11.2015 00:00:00   ;    10,2 ;     
01.12.2015 00:00:00   ;    10,4 ;     
01.01.2016 00:00:00   ;    10,4 ;     
01.02.2016 00:00:00   ;    10,3 ;     
01.03.2016 00:00:00   ;    10,1 ;     
01.04.2016 00:00:00   ;     9,9 ;     
01.05.2016 00:00:00   ;     9,7 ;     
01.06.2016 00:00:00   ;     9,7 ;     
01.07.2016 00:00:00   ;     9,8 ;     
01.08.2016 00:00:00   ;     9,9 ;     
01.09.2016 00:00:00   ;    10,1 ;     
01.10.2016 00:00:00   ;    10,2 ;     
01.11.2016 00:00:00   ;    10,4 ;     
01.12.2016 00:00:00   ;    10,4 ;     
01.01.2017 00:00:00   ;    10,4 ;     
01.02.2017 00:00:00   ;    10,3 ;     
01.03.2017 00:00:00   ;     9,9 ;     
01.04.2017 00:00:00   ;     9,7 ;     
01.05.2017 00:00:00   ;     9,7 ;     
01.06.2017 00:00:00   ;     9,7 ;     
01.07.2017 00:00:00   ;     9,7 ;     
01.08.2017 00:00:00   ;     9,9 ;     
01.09.2017 00:00:00   ;    10,2 ;     
01.10.2017 00:00:00   ;    10,5 ;     
01.11.2017 00:00:00   ;    10,5 ;     
01.12.2017 00:00:00   ;    10,6 ;     
01.01.2018 00:00:00   ;    10,5 ;     
01.02.2018 00:00:00   ;    10,3 ;     
01.03.2018 00:00:00   ;    10,0 ;     
01.04.2018 00:00:00   ;     9,8 ;     
01.05.2018 00:00:00   ;     9,7 ;     
01.06.2018 00:00:00   ;     9,7 ;     
01.07.2018 00:00:00   ;     9,7 ;     
01.08.2018 00:00:00   ;     9,8 ;     
01.09.2018 00:00:00   ;    10,0 ;     
